node1,node2,radius
[0.95500131 0.78412048 0.00508129],[1.         0.78377777 0.00508129],0.012523523980638645
[0.92201355 0.78883081 0.00422559],[0.95500131 0.78412048 0.00508129],0.012517740855640107
[0.93338821 0.76686381 0.00766713],[0.95500131 0.78412048 0.00508129],0.0025958246233801657
[0.89092212 0.79828574 0.0076741 ],[0.92201355 0.78883081 0.00422559],0.011951615821795967
[0.91019084 0.81428318 0.00744789],[0.92201355 0.78883081 0.00422559],0.00529211205921202
[0.90965241 0.75375296 0.00431589],[0.93338821 0.76686381 0.00766713],0.0020469329113017827
[0.92153048 0.76168815 0.01088961],[0.93338821 0.76686381 0.00766713],0.001905108347143032
[0.85897813 0.79974529 0.00985034],[0.89092212 0.79828574 0.0076741 ],0.011564415722125403
[0.87979094 0.82369747 0.00627921],[0.89092212 0.79828574 0.0076741 ],0.004450771975176651
[0.90431727 0.84130967 0.01003143],[0.91019084 0.81428318 0.00744789],0.005039385660538649
[0.89192263 0.82629552 0.00914889],[0.91019084 0.81428318 0.00744789],0.0022838128558629383
[0.89697541 0.75372774 0.00844758],[0.90965241 0.75375296 0.00431589],0.001963135235546713
[9.11588474e-01 7.41104703e-01 5.67423257e-04],[0.90965241 0.75375296 0.00431589],0.0008333333333333334
[0.90871684 0.76530696 0.01018758],[0.92153048 0.76168815 0.01088961],0.0017069826004149934
[0.91236833 0.75252602 0.01403417],[0.92153048 0.76168815 0.01088961],0.0012171478171303506
[0.82766609 0.79724668 0.01133289],[0.85897813 0.79974529 0.00985034],0.011558871159380717
[ 8.54813178e-01  8.14600878e-01 -1.90410889e-05],[0.85897813 0.79974529 0.00985034],0.0008333333333333334
[0.8679442  0.84831775 0.00617811],[0.87979094 0.82369747 0.00627921],0.004426319428580717
[ 0.87728043  0.84679197 -0.00724736],[0.87979094 0.82369747 0.00627921],0.0008333333333333334
[0.90458846 0.86857397 0.01179162],[0.90431727 0.84130967 0.01003143],0.0044498088867232725
