node1,node2,radius
[0.17386455 0.97555879 0.00512542],[0.1360806  1.         0.00512542],0.002826492534580268
[0.20105736 0.95628208 0.00485889],[0.17386455 0.97555879 0.00512542],0.0028124995073496666
[1.86412168e-01 9.73892312e-01 9.35194978e-04],[0.17386455 0.97555879 0.00512542],0.0010583326651951185
[0.20919224 0.94647775 0.00879292],[0.20105736 0.95628208 0.00485889],0.002018074297974861
[0.21058298 0.96560959 0.00505309],[0.20105736 0.95628208 0.00485889],0.002257726559197561
[1.97082704e-01 9.81875346e-01 5.00893226e-04],[1.86412168e-01 9.73892312e-01 9.35194978e-04],0.0008333333333333334
[0.19133524 0.96632014 0.01074353],[1.86412168e-01 9.73892312e-01 9.35194978e-04],0.0008333333333333334
[0.21196717 0.93421811 0.0043456 ],[0.20919224 0.94647775 0.00879292],0.0016301661512080315
[0.22242366 0.94756287 0.01002981],[0.20919224 0.94647775 0.00879292],0.0015457767518879816
[0.22233755 0.97185605 0.00582097],[0.21058298 0.96560959 0.00505309],0.0015457767518879818
[0.20845103 0.97867806 0.00348861],[0.21058298 0.96560959 0.00505309],0.001963135235546713
[2.17104583e-01 9.22553284e-01 4.31949684e-04],[0.21196717 0.93421811 0.0043456 ],0.0015457767518879818
[0.20475996 0.92831418 0.01388382],[0.21196717 0.93421811 0.0043456 ],0.0008333333333333334
[0.23545037 0.94989648 0.01165363],[0.22242366 0.94756287 0.01002981],0.0014515864092318597
[0.22881698 0.95727    0.00349722],[0.22242366 0.94756287 0.01002981],0.0008333333333333334
[0.23432613 0.97751085 0.00438047],[0.22233755 0.97185605 0.00582097],0.0010583326651951185
[0.22607987 0.98433017 0.00296283],[0.22233755 0.97185605 0.00582097],0.0013440816362628033
[0.20466634 0.99127682 0.0056624 ],[0.20845103 0.97867806 0.00348861],0.001777738570494213
[0.21727185 0.98843939 0.00565364],[0.20845103 0.97867806 0.00348861],0.0012171478171303508
[0.21415456 0.90991548 0.00349154],[2.17104583e-01 9.22553284e-01 4.31949684e-04],0.0013440816362628033
[0.22466973 0.91176445 0.00246847],[2.17104583e-01 9.22553284e-01 4.31949684e-04],0.0010583326651951185
[0.24773629 0.95474875 0.00983992],[0.23545037 0.94989648 0.01165363],0.0013440816362628033
[0.24550906 0.94491515 0.00445731],[0.23545037 0.94989648 0.01165363],0.0008333333333333334
[ 2.45563220e-01  9.82328500e-01 -9.38908325e-04],[0.23432613 0.97751085 0.00438047],0.0008333333333333334
[0.24324636 0.9729823  0.01319521],[0.23432613 0.97751085 0.00438047],0.0008333333333333334
[0.23462925 0.9943873  0.00484436],[0.22607987 0.98433017 0.00296283],0.0012171478171303508
[0.23520867 0.98771584 0.01207216],[0.22607987 0.98433017 0.00296283],0.0008333333333333334
[0.20042867 1.00371996 0.0078958 ],[0.20466634 0.99127682 0.0056624 ],0.001706982600414994
[0.19602593 0.99814175 0.0131453 ],[0.20466634 0.99127682 0.0056624 ],0.0008333333333333334
[0.22541425 0.99877253 0.00782283],[0.21727185 0.98843939 0.00565364],0.0010583326651951185
[0.22578314 0.98514332 0.0153733 ],[0.21727185 0.98843939 0.00565364],0.0008333333333333334
[0.21572303 0.89669018 0.00285193],[0.21415456 0.90991548 0.00349154],0.0012171478171303508
[0.20936154 0.90607289 0.01532535],[0.21415456 0.90991548 0.00349154],0.0008333333333333334
[0.23176552 0.90527274 0.01170347],[0.22466973 0.91176445 0.00246847],0.0008333333333333334
[0.21878016 0.90244347 0.00996581],[0.22466973 0.91176445 0.00246847],0.0008333333333333334
[0.25543605 0.9654832  0.01164631],[0.24773629 0.95474875 0.00983992],0.0010583326651951185
[0.25757173 0.94617206 0.01257525],[0.24773629 0.95474875 0.00983992],0.0010583326651951183
[2.57592208e-01 9.40959063e-01 4.41765600e-04],[0.24550906 0.94491515 0.00445731],0.0008333333333333334
[2.57448661e-01 9.88125038e-01 7.68197544e-04],[ 2.45563220e-01  9.82328500e-01 -9.38908325e-04],0.0008333333333333334
[0.24397251 1.00378265 0.00335821],[0.23462925 0.9943873  0.00484436],0.0010583326651951185
[0.24590914 0.98995744 0.01040479],[0.23462925 0.9943873  0.00484436],0.0008333333333333334
[0.1883474  1.00925515 0.00898319],[0.20042867 1.00371996 0.0078958 ],0.0016301661512080315
[2.03965109e-01 1.01436937e+00 6.94308843e-04],[0.20042867 1.00371996 0.0078958 ],0.0008333333333333334
[0.23100285 1.00992088 0.00310482],[0.22541425 0.99877253 0.00782283],0.0008333333333333334
[0.23535444 0.99322356 0.01476397],[0.22541425 0.99877253 0.00782283],0.0008333333333333334
[0.21796577 0.88361695 0.00149599],[0.21572303 0.89669018 0.00285193],0.0010583326651951185
[0.22468641 0.8930695  0.01203486],[0.21572303 0.89669018 0.00285193],0.0008333333333333334
[0.26070074 0.97762701 0.01325528],[0.25543605 0.9654832  0.01164631],0.0008333333333333334
[0.25823563 0.9753547  0.00313199],[0.25543605 0.9654832  0.01164631],0.0008333333333333334
[0.26814541 0.94119313 0.00615767],[0.25757173 0.94617206 0.01257525],0.0010583326651951185
[0.26828057 0.99540383 0.00350072],[2.57448661e-01 9.88125038e-01 7.68197544e-04],0.0008333333333333334
[0.25653755 1.00764825 0.00113232],[0.24397251 1.00378265 0.00335821],0.0008333333333333334
[0.24792209 1.01553383 0.00826621],[0.24397251 1.00378265 0.00335821],0.0008333333333333334
[0.17685859 1.0118776  0.00274558],[0.1883474  1.00925515 0.00898319],0.0015457767518879818
[ 0.18635993  1.0068653  -0.00398278],[0.1883474  1.00925515 0.00898319],0.0008333333333333334
[0.21710302 0.87031689 0.00187261],[0.21796577 0.88361695 0.00149599],0.0008333333333333334
[2.30218234e-01 8.78480833e-01 3.66697806e-04],[0.21796577 0.88361695 0.00149599],0.0008333333333333334
[ 2.79428034e-01  9.39914524e-01 -8.31273901e-04],[0.26814541 0.94119313 0.00615767],0.0008333333333333334
[0.27606069 0.93758233 0.01626155],[0.26814541 0.94119313 0.00615767],0.0008333333333333334
[0.26683443 1.01495323 0.0054206 ],[0.25653755 1.00764825 0.00113232],0.0008333333333333334
[ 0.16416622  1.01087803 -0.00121451],[0.17685859 1.0118776  0.00274558],0.0008333333333333334
[0.16966735 1.00113899 0.00602372],[0.17685859 1.0118776  0.00274558],0.00145158640923186
[0.1572277  0.99645262 0.00705845],[0.16966735 1.00113899 0.00602372],0.0012171478171303508
