node1,node2,radius
[0.41465505 0.9743243  0.0052625 ],[0.45161122 1.         0.0052625 ],0.007888571145290867
[0.40176822 0.95831859 0.00420235],[0.41465505 0.9743243  0.0052625 ],0.007888325538558717
[ 0.40060918  0.97895439 -0.00278071],[0.41465505 0.9743243  0.0052625 ],0.0008333333333333334
[0.39121045 0.94101535 0.0027039 ],[0.40176822 0.95831859 0.00420235],0.007705011836962141
[0.38581941 0.95558668 0.00426979],[0.40176822 0.95831859 0.00420235],0.002585999956581886
[0.38191929 0.92323989 0.00366657],[0.39121045 0.94101535 0.0027039 ],0.006915040316171424
[0.3993855  0.92764156 0.00731925],[0.39121045 0.94101535 0.0027039 ],0.004410349186206565
[0.37350131 0.96029302 0.00229689],[0.38581941 0.95558668 0.00426979],0.002528523724159973
[0.38407544 0.94876318 0.01559128],[0.38581941 0.95558668 0.00426979],0.0008333333333333334
[0.37334742 0.90547113 0.00578081],[0.38191929 0.92323989 0.00366657],0.006569091204815412
[0.36579063 0.92516128 0.00740189],[0.38191929 0.92323989 0.00366657],0.0030369668775192798
[0.40901065 0.91713293 0.0099584 ],[0.3993855  0.92764156 0.00731925],0.004234466742797316
[0.38911132 0.92108254 0.01272278],[0.3993855  0.92764156 0.00731925],0.0017777385704942133
[0.36026318 0.96179671 0.00281539],[0.37350131 0.96029302 0.00229689],0.0022136628944837084
[0.37725423 0.97240221 0.00642738],[0.37350131 0.96029302 0.00229689],0.0017069826004149943
[0.36390121 0.88842009 0.00790188],[0.37334742 0.90547113 0.00578081],0.004637564467621708
[0.38115516 0.89056191 0.00619585],[0.37334742 0.90547113 0.00578081],0.005335821220056778
[0.35259509 0.92379964 0.00874404],[0.36579063 0.92516128 0.00740189],0.0029924303628560446
[0.35786197 0.91539752 0.01182719],[0.36579063 0.92516128 0.00740189],0.0008333333333333334
[0.41888833 0.9074058  0.01195122],[0.40901065 0.91713293 0.0099584 ],0.004208035768463778
[ 4.11902498e-01  9.09024016e-01 -2.22984806e-04],[0.40901065 0.91713293 0.0099584 ],0.0008333333333333334
[0.37976131 0.91232137 0.00903535],[0.38911132 0.92108254 0.01272278],0.0012171478171303508
[0.37708381 0.92674094 0.01167433],[0.38911132 0.92108254 0.01272278],0.001545776751887982
[0.3488847  0.9656299  0.00861319],[0.36026318 0.96179671 0.00281539],0.0021678665339266738
[0.35572816 0.97244051 0.00944266],[0.36026318 0.96179671 0.00281539],0.0008333333333333334
[0.38446802 0.98291604 0.00252888],[0.37725423 0.97240221 0.00642738],0.0013440816362628033
[0.36783875 0.98171654 0.00488801],[0.37725423 0.97240221 0.00642738],0.0013440816362628033
[0.35412974 0.87181738 0.01001054],[0.36390121 0.88842009 0.00790188],0.004428067192703232
[0.35213804 0.88301531 0.00195744],[0.36390121 0.88842009 0.00790188],0.001959768241986368
[0.39131011 0.87751716 0.00407709],[0.38115516 0.89056191 0.00619585],0.0053173902113723475
[0.37548587 0.88134701 0.01398832],[0.38115516 0.89056191 0.00619585],0.0008333333333333334
[0.33975322 0.92380986 0.01233069],[0.35259509 0.92379964 0.00874404],0.002833510420727039
[0.35163898 0.9107633  0.01137418],[0.35259509 0.92379964 0.00874404],0.0013440816362628033
[0.42558037 0.89599762 0.0136388 ],[0.41888833 0.9074058  0.01195122],0.003436489286281552
[0.43058864 0.91299705 0.00884985],[0.41888833 0.9074058  0.01195122],0.0029475536719043593
[0.37145421 0.90361889 0.00328759],[0.37976131 0.91232137 0.00903535],0.0010583326651951185
[0.3687268  0.91975224 0.00992958],[0.37976131 0.91232137 0.00903535],0.0008333333333333334
[0.36533186 0.93224109 0.00860545],[0.37708381 0.92674094 0.01167433],0.0012171478171303508
[0.3729364  0.93895166 0.00828684],[0.37708381 0.92674094 0.01167433],0.0012171478171303508
[0.33628139 0.96325439 0.01225893],[0.3488847  0.9656299  0.00861319],0.001843513575892039
[0.34397483 0.97794427 0.00718936],[0.3488847  0.9656299  0.00861319],0.0015457767518879818
[0.34755967 0.98222578 0.01335443],[0.35572816 0.97244051 0.00944266],0.0008333333333333334
[0.39296428 0.99308891 0.0010783 ],[0.38446802 0.98291604 0.00252888],0.0008333333333333334
[0.38282293 0.99260019 0.01154491],[0.38446802 0.98291604 0.00252888],0.0012171478171303506
[0.36798922 0.99456148 0.0013155 ],[0.36783875 0.98171654 0.00488801],0.0010583326651951185
