node1,node2,radius
[0.93115059 0.98923028 0.01088418],[0.88745834 1.         0.01088418],0.0015433486152973722
[0.96194061 0.97842313 0.00911061],[0.93115059 0.98923028 0.01088418],0.0014352273815545357
[0.94374102 0.97273869 0.00471851],[0.93115059 0.98923028 0.01088418],0.0010936282814384937
[0.98529264 0.97012519 0.00696039],[0.96194061 0.97842313 0.00911061],0.001282109530047321
[0.96858121 0.96974719 0.00146808],[0.96194061 0.97842313 0.00911061],0.0008333333333333334
[0.95183635 0.96214721 0.00446551],[0.94374102 0.97273869 0.00471851],0.0008333333333333334
[0.9569796  0.97338067 0.00326747],[0.94374102 0.97273869 0.00471851],0.0008333333333333334
[1.00384178 0.96602506 0.00943272],[0.98529264 0.97012519 0.00696039],0.0010936282814384937
[ 9.84138775e-01  9.59010270e-01 -3.13183448e-04],[0.98529264 0.97012519 0.00696039],0.0008333333333333334
[1.0159106  0.9704895  0.01292415],[1.00384178 0.96602506 0.00943272],0.0008333333333333334
[ 1.00966935  0.97104377 -0.001459  ],[1.00384178 0.96602506 0.00943272],0.0008333333333333334
[0.04488876 0.21615092 0.00082818],[0.         0.21298871 0.00082818],0.008580166702084084
[0.07814971 0.21824799 0.00147811],[0.04488876 0.21615092 0.00082818],0.008569777452643618
[0.05597687 0.23663109 0.00577893],[0.04488876 0.21615092 0.00082818],0.002262484522796003
[0.11039228 0.21602811 0.00632105],[0.07814971 0.21824799 0.00147811],0.008190943607889
[0.09464468 0.20071014 0.00342337],[0.07814971 0.21824799 0.00147811],0.0035919027882497156
[0.06749941 0.25550639 0.00796552],[0.05597687 0.23663109 0.00577893],0.0021912642728186714
[0.06043053 0.24825994 0.01054469],[0.05597687 0.23663109 0.00577893],0.0008333333333333334
[0.14233961 0.21459329 0.00846444],[0.11039228 0.21602811 0.00632105],0.007982216689780192
[ 0.12616573  0.23201277 -0.00349828],[0.11039228 0.21602811 0.00632105],0.002782135243664837
[0.10899743 0.18408032 0.00678119],[0.09464468 0.20071014 0.00342337],0.0019910790469790194
[0.09262424 0.18865153 0.00874179],[0.09464468 0.20071014 0.00342337],0.0032549479254263478
[0.07937619 0.2739162  0.00893429],[0.06749941 0.25550639 0.00796552],0.002116262407387002
[ 0.07029382  0.26384509 -0.00205621],[0.06749941 0.25550639 0.00796552],0.0008333333333333334
[0.06140594 0.26123358 0.01346206],[0.06043053 0.24825994 0.01054469],0.0008333333333333334
[0.1731452  0.20839301 0.00725732],[0.14233961 0.21459329 0.00846444],0.007852916435149543
[0.15714942 0.22764779 0.00648318],[0.14233961 0.21459329 0.00846444],0.00227635267069547
[ 0.13072093  0.24435132 -0.00131011],[ 0.12616573  0.23201277 -0.00349828],0.0021678665339266738
[ 1.38965942e-01  2.30602598e-01 -4.23056346e-05],[ 0.12616573  0.23201277 -0.00349828],0.0020703097050226373
[0.12083569 0.16668011 0.01047702],[0.10899743 0.18408032 0.00678119],0.0019033957095144303
[ 0.11713907  0.16930914 -0.00276367],[0.10899743 0.18408032 0.00678119],0.0008333333333333334
[0.08780072 0.17625272 0.00785812],[0.09262424 0.18865153 0.00874179],0.003096649377716006
[0.10336325 0.18107726 0.00648752],[0.09262424 0.18865153 0.00874179],0.001630166151208031
[0.09502798 0.28880916 0.01024873],[0.07937619 0.2739162  0.00893429],0.0018252376051147402
[0.0864577  0.28520094 0.00840099],[0.07937619 0.2739162  0.00893429],0.0013440816362628033
[0.06023749 0.27406333 0.01002547],[0.06140594 0.26123358 0.01346206],0.0008333333333333334
[0.20128686 0.19573263 0.00665684],[0.1731452  0.20839301 0.00725732],0.007391194681536787
[0.18649781 0.22370174 0.00657566],[0.1731452  0.20839301 0.00725732],0.003664338999713179
[0.17155965 0.23675232 0.00432017],[0.15714942 0.22764779 0.00648318],0.002205831447412255
[0.16742216 0.22844497 0.01494563],[0.15714942 0.22764779 0.00648318],0.0008333333333333334
[0.14054856 0.24960807 0.0060085 ],[ 0.13072093  0.24435132 -0.00131011],0.0012171478171303508
[0.12339458 0.25232115 0.00647347],[ 0.13072093  0.24435132 -0.00131011],0.002018074297974861
[0.15226114 0.22982389 0.00059733],[ 1.38965942e-01  2.30602598e-01 -4.23056346e-05],0.0017069826004149939
[1.45778412e-01 2.19141766e-01 8.94137075e-05],[ 1.38965942e-01  2.30602598e-01 -4.23056346e-05],0.0015457767518879818
[0.12521768 0.15419313 0.00884874],[0.12083569 0.16668011 0.01047702],0.0013440816362628035
[0.13394762 0.16904736 0.01097821],[0.12083569 0.16668011 0.01047702],0.0015457767518879816
[0.08266832 0.16398091 0.00694212],[0.08780072 0.17625272 0.00785812],0.003072745373383116
[0.09593368 0.16680986 0.01259788],[0.08780072 0.17625272 0.00785812],0.0008333333333333334
[0.11083395 0.170365   0.00380166],[0.10336325 0.18107726 0.00648752],0.0015457767518879816
[0.11470417 0.18583192 0.00133441],[0.10336325 0.18107726 0.00648752],0.0008333333333333334
[0.10627552 0.30697665 0.01032902],[0.09502798 0.28880916 0.01024873],0.0017239895867695756
[0.10473479 0.28925211 0.00111859],[0.09502798 0.28880916 0.01024873],0.0008333333333333334
[0.0915685  0.29620275 0.00286766],[0.0864577  0.28520094 0.00840099],0.0008333333333333334
[0.0778854  0.29366758 0.00269053],[0.0864577  0.28520094 0.00840099],0.0012171478171303508
[0.05719407 0.28392872 0.00158809],[0.06023749 0.27406333 0.01002547],0.0008333333333333334
[0.22744885 0.18044438 0.00635119],[0.20128686 0.19573263 0.00665684],0.006647234089312291
[0.19950164 0.17826678 0.00418141],[0.20128686 0.19573263 0.00665684],0.0042027500229651765
[0.20060917 0.23792628 0.00789897],[0.18649781 0.22370174 0.00657566],0.003095076714619121
[0.20379769 0.22224563 0.00661963],[0.18649781 0.22370174 0.00657566],0.002427273737746913
[0.18510674 0.24374338 0.00671826],[0.17155965 0.23675232 0.00432017],0.0018696634062415004
[0.16618844 0.24870133 0.00184046],[0.17155965 0.23675232 0.00432017],0.00145158640923186
[0.1528002  0.25301887 0.0100137 ],[0.14054856 0.24960807 0.0060085 ],0.0010583326651951185
[0.14349688 0.24355167 0.01751524],[0.14054856 0.24960807 0.0060085 ],0.0008333333333333334
