node1,node2,radius
[0.0431973  0.25153443 0.00617506],[0.         0.26414367 0.00617506],0.0069984239404709304
[0.07549744 0.24658044 0.0065281 ],[0.0431973  0.25153443 0.00617506],0.006837061689066707
[0.05143035 0.26063683 0.01138477],[0.0431973  0.25153443 0.00617506],0.0038234336721319684
[0.10669484 0.23927245 0.00730254],[0.07549744 0.24658044 0.0065281 ],0.0067634340731930155
[0.08407679 0.25603464 0.01037394],[0.07549744 0.24658044 0.0065281 ],0.0016640828055135806
[0.05379908 0.27370515 0.01020752],[0.05143035 0.26063683 0.01138477],0.003792425310027366
[0.06422175 0.26439671 0.01123914],[0.05143035 0.26063683 0.01138477],0.0008333333333333334
[0.13441789 0.22454451 0.009148  ],[0.10669484 0.23927245 0.00730254],0.005605044914206217
[0.12248221 0.24734095 0.00747319],[0.10669484 0.23927245 0.00730254],0.004630827774925834
[0.08794548 0.26869855 0.00881303],[0.08407679 0.25603464 0.01037394],0.0015457767518879818
[0.08350438 0.26627598 0.00185543],[0.08407679 0.25603464 0.01037394],0.0008333333333333334
[0.05333413 0.28694209 0.00867617],[0.05379908 0.27370515 0.01020752],0.003776214717211842
[0.04232975 0.28021659 0.0082496 ],[0.05379908 0.27370515 0.01020752],0.0008333333333333334
[0.16284862 0.2126354  0.007578  ],[0.13441789 0.22454451 0.009148  ],0.0053360825994209935
[0.13669181 0.20677116 0.00882472],[0.13441789 0.22454451 0.009148  ],0.002423256932628144
[0.13670722 0.25748368 0.00907346],[0.12248221 0.24734095 0.00747319],0.0046078425331500935
[0.13340696 0.25067197 0.01435299],[0.12248221 0.24734095 0.00747319],0.0008333333333333334
[0.09436221 0.28034731 0.0097668 ],[0.08794548 0.26869855 0.00881303],0.0010583326651951185
[0.09997715 0.27398296 0.01106953],[0.08794548 0.26869855 0.00881303],0.0013440816362628033
[0.06015136 0.29827862 0.007007  ],[0.05333413 0.28694209 0.00867617],0.0036588438737232736
[0.04053578 0.29068105 0.00868814],[0.05333413 0.28694209 0.00867617],0.0016301661512080317
[0.19012427 0.19956022 0.00574713],[0.16284862 0.2126354  0.007578  ],0.004981388519066674
[0.17633925 0.21853337 0.00345281],[0.16284862 0.2126354  0.007578  ],0.002606410323497876
[0.1360036  0.18916201 0.00687154],[0.13669181 0.20677116 0.00882472],0.0018177217555902152
[0.12766978 0.19725396 0.01374234],[0.13669181 0.20677116 0.00882472],0.001874592453812575
[0.14793457 0.2650653  0.00880544],[0.13670722 0.25748368 0.00907346],0.004477278908547561
[0.13669131 0.26823941 0.00119362],[0.13670722 0.25748368 0.00907346],0.001630166151208031
[0.0995228  0.2926364  0.01011976],[0.09436221 0.28034731 0.0097668 ],0.0008333333333333334
[8.83808636e-02 2.87488098e-01 2.26861077e-04],[0.09436221 0.28034731 0.0097668 ],0.0008333333333333334
[0.1131324  0.27181323 0.01097272],[0.09997715 0.27398296 0.01106953],0.0012171478171303508
[0.11042835 0.27598657 0.00303612],[0.09997715 0.27398296 0.01106953],0.0008333333333333334
[0.0708239  0.3060945  0.00533764],[0.06015136 0.29827862 0.007007  ],0.003276397908457228
[0.05187686 0.30863219 0.00555307],[0.06015136 0.29827862 0.007007  ],0.0023412607633166455
[0.02773621 0.28751456 0.0106686 ],[0.04053578 0.29068105 0.00868814],0.0012171478171303508
[0.03421292 0.29902436 0.00043052],[0.04053578 0.29068105 0.00868814],0.0013440816362628035
[0.21659966 0.18610258 0.00381925],[0.19012427 0.19956022 0.00574713],0.004632293983220553
[0.20085523 0.18847676 0.00613883],[0.19012427 0.19956022 0.00574713],0.0024813338267042303
[0.18829688 0.2271535  0.00059641],[0.17633925 0.21853337 0.00345281],0.002405778243446282
[0.1835225  0.20733563 0.00256437],[0.17633925 0.21853337 0.00345281],0.0013440816362628033
[0.13384755 0.17196669 0.00414035],[0.1360036  0.18916201 0.00687154],0.00138890704059307
[0.14383444 0.17755101 0.00701161],[0.1360036  0.18916201 0.00687154],0.0013812465444843806
[0.11635119 0.19106075 0.01037908],[0.12766978 0.19725396 0.01374234],0.0017777385704942131
[0.12377198 0.18698052 0.00618977],[0.12766978 0.19725396 0.01374234],0.0008333333333333334
[0.15772067 0.27382383 0.00650367],[0.14793457 0.2650653  0.00880544],0.00445305194531457
[ 0.14982301  0.2714486  -0.00274726],[0.14793457 0.2650653  0.00880544],0.0008333333333333334
[0.13940931 0.28124918 0.00225956],[0.13669131 0.26823941 0.00119362],0.0015457767518879816
[0.133764   0.27941164 0.0078562 ],[0.13669131 0.26823941 0.00119362],0.0008333333333333334
[0.12211997 0.26244269 0.0079405 ],[0.1131324  0.27181323 0.01097272],0.0010583326651951185
[0.12405085 0.27887589 0.00802586],[0.1131324  0.27181323 0.01097272],0.0008333333333333334
[0.0818438  0.31341654 0.00368623],[0.0708239  0.3060945  0.00533764],0.0032549479254263473
[0.06782163 0.31617061 0.01353741],[0.0708239  0.3060945  0.00533764],0.0008333333333333334
[0.04160202 0.31705069 0.00670829],[0.05187686 0.30863219 0.00555307],0.002300214154207312
[0.05986657 0.31667827 0.01256755],[0.05187686 0.30863219 0.00555307],0.0008333333333333334
[0.01554375 0.29072115 0.00632816],[0.02773621 0.28751456 0.0106686 ],0.0010583326651951185
[0.0249994  0.2767359  0.00331277],[0.02773621 0.28751456 0.0106686 ],0.0008333333333333334
[0.02586665 0.30934576 0.00169   ],[0.03421292 0.29902436 0.00043052],0.0010583326651951185
[0.03965208 0.31108183 0.00210701],[0.03421292 0.29902436 0.00043052],0.0010583326651951185
[0.23763139 0.16591606 0.00155323],[0.21659966 0.18610258 0.00381925],0.004403746029267944
[0.22927429 0.1918431  0.01082083],[0.21659966 0.18610258 0.00381925],0.0020237986586235644
[0.21295159 0.17952377 0.00789674],[0.20085523 0.18847676 0.00613883],0.0024199355523859085
[ 0.21152927  0.18465189 -0.00087635],[0.20085523 0.18847676 0.00613883],0.0008333333333333334
[0.19649655 0.23756269 0.00207689],[0.18829688 0.2271535  0.00059641],0.0023412607633166464
[0.18772893 0.24046735 0.0010399 ],[0.18829688 0.2271535  0.00059641],0.0008333333333333334
[0.18654656 0.1950427  0.00674966],[0.1835225  0.20733563 0.00256437],0.0012171478171303508
[0.17442477 0.19920907 0.00794658],[0.1835225  0.20733563 0.00256437],0.0008333333333333334
[0.13603635 0.15934763 0.00784795],[0.13384755 0.17196669 0.00414035],0.0010583326651951185
[0.14368211 0.16298851 0.00346835],[0.13384755 0.17196669 0.00414035],0.0010583326651951185
[0.15187656 0.16694979 0.00785789],[0.14383444 0.17755101 0.00701161],0.0012171478171303508
[0.15560656 0.17571795 0.01299783],[0.14383444 0.17755101 0.00701161],0.0008333333333333334
[0.10463438 0.18871494 0.00446373],[0.11635119 0.19106075 0.01037908],0.0017069826004149943
[ 0.11786163  0.18715424 -0.00227933],[0.11635119 0.19106075 0.01037908],0.0008333333333333334
[0.1653128  0.28477156 0.00703709],[0.15772067 0.27382383 0.00650367],0.004428618938249792
[0.15226596 0.28474276 0.01187031],[0.15772067 0.27382383 0.00650367],0.0008333333333333334
[0.13749827 0.29440477 0.00328725],[0.13940931 0.28124918 0.00225956],0.0014515864092318597
[0.12719636 0.28236491 0.00749184],[0.13940931 0.28124918 0.00225956],0.0008333333333333334
[0.13861114 0.29113127 0.01197119],[0.133764   0.27941164 0.0078562 ],0.0008333333333333334
[1.29319179e-01 2.54336114e-01 1.79531274e-04],[0.12211997 0.26244269 0.0079405 ],0.0008333333333333334
[0.11486302 0.25215254 0.00355561],[0.12211997 0.26244269 0.0079405 ],0.0008333333333333334
[0.08519781 0.32613119 0.00589216],[0.0818438  0.31341654 0.00368623],0.003233225951859957
[0.07801264 0.31764168 0.01573813],[0.0818438  0.31341654 0.00368623],0.0008333333333333334
[0.03177569 0.32605058 0.00623625],[0.04160202 0.31705069 0.00670829],0.0019631352355467127
[0.04581399 0.32969192 0.00622221],[0.04160202 0.31705069 0.00670829],0.0016301661512080315
[0.00317281 0.29497281 0.00374723],[0.01554375 0.29072115 0.00632816],0.0008333333333333334
[0.01082632 0.30024027 0.01438484],[0.01554375 0.29072115 0.00632816],0.0008333333333333334
[0.01284945 0.31223198 0.00169761],[0.02586665 0.30934576 0.00169   ],0.0008333333333333334
[0.02342403 0.31154736 0.01461146],[0.02586665 0.30934576 0.00169   ],0.0008333333333333334
[ 4.22111769e-02  3.23995186e-01 -8.22167266e-06],[0.03965208 0.31108183 0.00210701],0.0008333333333333334
[0.04266179 0.31428712 0.01469452],[0.03965208 0.31108183 0.00210701],0.0008333333333333334
[0.25648122 0.1442373  0.00222532],[0.23763139 0.16591606 0.00155323],0.004245315798561598
[0.25276482 0.16954868 0.00218966],[0.23763139 0.16591606 0.00155323],0.0017068596168078821
[0.24144375 0.19715514 0.00961074],[0.22927429 0.1918431  0.01082083],0.0013440816362628033
[0.23363989 0.20367202 0.00648541],[0.22927429 0.1918431  0.01082083],0.0017069826004149943
[0.21623099 0.16686619 0.00528735],[0.21295159 0.17952377 0.00789674],0.002300214154207312
[0.22144204 0.17081464 0.01335944],[0.21295159 0.17952377 0.00789674],0.0010583326651951185
[0.20824595 0.24308795 0.00511022],[0.19649655 0.23756269 0.00207689],0.0018435135758920393
[0.19122794 0.24980997 0.00223053],[0.19649655 0.23756269 0.00207689],0.001843513575892039
[0.18052695 0.18378895 0.01060909],[0.18654656 0.1950427  0.00674966],0.0010583326651951185
[0.18285685 0.18322087 0.0018092 ],[0.18654656 0.1950427  0.00674966],0.0008333333333333334
[0.14365694 0.14934476 0.01228042],[0.13603635 0.15934763 0.00784795],0.0008333333333333334
[0.12490344 0.15269516 0.01094325],[0.13603635 0.15934763 0.00784795],0.0008333333333333334
