node1,node2,radius
[0.69207117 0.02894126 0.00694345],[0.72652989 0.         0.00694345],0.006597343943777838
[0.66564327 0.04924762 0.00751732],[0.69207117 0.02894126 0.00694345],0.006573530246683746
[0.67679557 0.02620199 0.01152434],[0.69207117 0.02894126 0.00694345],0.0022838128558629383
[0.63596909 0.0629292  0.00704544],[0.66564327 0.04924762 0.00751732],0.0056480227102649406
[0.65804932 0.08037899 0.00684318],[0.66564327 0.04924762 0.00751732],0.00420925495842711
[0.66389216 0.02394959 0.00903303],[0.67679557 0.02620199 0.01152434],0.0022136628944837084
[0.66845544 0.03134062 0.0024792 ],[0.67679557 0.02620199 0.01152434],0.0008333333333333334
[0.60476825 0.07022    0.0062477 ],[0.63596909 0.0629292  0.00704544],0.005209727322744812
[0.62295615 0.06019154 0.00607268],[0.63596909 0.0629292  0.00704544],0.0029212701316101114
[0.65122173 0.10343249 0.01160243],[0.65804932 0.08037899 0.00684318],0.004117893074998565
[0.65551765 0.09271322 0.01122898],[0.65804932 0.08037899 0.00684318],0.0013440816362628035
[0.65126454 0.02807109 0.0101881 ],[0.66389216 0.02394959 0.00903303],0.0017777385704942131
[0.66421532 0.01138707 0.00457697],[0.66389216 0.02394959 0.00903303],0.0017069826004149937
[0.57476659 0.07959913 0.00534368],[0.60476825 0.07022    0.0062477 ],0.004932613965334461
[0.58966203 0.05182114 0.006669  ],[0.60476825 0.07022    0.0062477 ],0.0023413971168110693
[0.61159732 0.05340018 0.00445027],[0.62295615 0.06019154 0.00607268],0.0027825581593463426
[0.61049027 0.06111338 0.01071269],[0.62295615 0.06019154 0.00607268],0.0014515864092318597
[0.64033796 0.12497304 0.01259867],[0.65122173 0.10343249 0.01160243],0.0030615948527689804
[0.66018778 0.11234148 0.00735773],[0.65122173 0.10343249 0.01160243],0.0032112231023991686
[0.64670091 0.10270812 0.01084834],[0.65551765 0.09271322 0.01122898],0.0010583326651951185
[0.6620948  0.10430522 0.01084901],[0.65551765 0.09271322 0.01122898],0.0010583326651951185
[0.63807377 0.02894988 0.0119228 ],[0.65126454 0.02807109 0.0101881 ],0.0017069826004149943
[0.64926015 0.01543152 0.00644624],[0.65126454 0.02807109 0.0101881 ],0.0008333333333333334
[6.56615034e-01 4.32945722e-04 4.72038886e-03],[0.66421532 0.01138707 0.00457697],0.0008333333333333334
[0.67654283 0.00651238 0.00314598],[0.66421532 0.01138707 0.00457697],0.001630166151208031
[0.54565748 0.08981537 0.00440202],[0.57476659 0.07959913 0.00534368],0.004199456548375382
[0.56745974 0.10239269 0.00858521],[0.57476659 0.07959913 0.00534368],0.0032182222775598026
[0.57535972 0.03320987 0.00698747],[0.58966203 0.05182114 0.006669  ],0.0019806567694380167
[0.59307543 0.03831859 0.00814781],[0.58966203 0.05182114 0.006669  ],0.0015465637192568194
[0.59841388 0.05539153 0.00454594],[0.61159732 0.05340018 0.00445027],0.0027232117168576498
[0.60347809 0.04318639 0.00170538],[0.61159732 0.05340018 0.00445027],0.0010583326651951185
[0.59804411 0.06579587 0.01168485],[0.61049027 0.06111338 0.01071269],0.0013440816362628033
[0.60176062 0.05313756 0.00455173],[0.61049027 0.06111338 0.01071269],0.0008333333333333334
[0.62788592 0.14525297 0.01184718],[0.64033796 0.12497304 0.01259867],0.0020609150949573007
[0.64943577 0.13247526 0.00637577],[0.64033796 0.12497304 0.01259867],0.0025629527404050015
[0.67161176 0.11892796 0.00538573],[0.66018778 0.11234148 0.00735773],0.0031663368235185447
[0.64915024 0.11934961 0.00997243],[0.66018778 0.11234148 0.00735773],0.0010583326651951185
[0.64508027 0.11571547 0.00840703],[0.64670091 0.10270812 0.01084834],0.0008333333333333334
[0.63349155 0.10108407 0.01165643],[0.64670091 0.10270812 0.01084834],0.0008333333333333334
[0.66980996 0.1148245  0.01360562],[0.6620948  0.10430522 0.01084901],0.0008333333333333334
[6.70449535e-01 1.05529578e-01 5.30238679e-04],[0.6620948  0.10430522 0.01084901],0.0008333333333333334
[0.62816216 0.03784655 0.0125449 ],[0.63807377 0.02894988 0.0119228 ],0.0015457767518879818
[0.63545182 0.0393204  0.00396318],[0.63807377 0.02894988 0.0119228 ],0.0010583326651951185
[0.68904044 0.00378641 0.0069085 ],[0.67654283 0.00651238 0.00314598],0.0015457767518879816
[ 0.68463342 -0.00407284  0.00366877],[0.67654283 0.00651238 0.00314598],0.0008333333333333334
[0.52129933 0.10783849 0.004054  ],[0.54565748 0.08981537 0.00440202],0.003873206825311674
[0.52693537 0.08344934 0.01095824],[0.54565748 0.08981537 0.00440202],0.002172938038913878
[0.56184573 0.1201359  0.01067009],[0.56745974 0.10239269 0.00858521],0.0031428233686169836
[0.56628636 0.11553194 0.00664583],[0.56745974 0.10239269 0.00858521],0.0010583326651951185
[0.55818967 0.01768508 0.00690102],[0.57535972 0.03320987 0.00698747],0.001519629769284758
[0.56065694 0.03316783 0.00815685],[0.57535972 0.03320987 0.00698747],0.0014987377253158807
[0.59601422 0.02474424 0.00818728],[0.59307543 0.03831859 0.00814781],0.0014123615564860836
[0.58387678 0.03047455 0.01377218],[0.59307543 0.03831859 0.00814781],0.0008333333333333334
[0.58905878 0.06393913 0.00869305],[0.59841388 0.05539153 0.00454594],0.0025629527404050024
[ 5.86347887e-01  5.24627368e-02 -3.13267719e-04],[0.59841388 0.05539153 0.00454594],0.00145158640923186
[ 6.04066450e-01  3.00120593e-02 -2.61477225e-04],[0.60347809 0.04318639 0.00170538],0.0008333333333333334
[5.90207076e-01 4.37136785e-02 5.30698634e-04],[0.60347809 0.04318639 0.00170538],0.0008333333333333334
