node1,node2,radius
[0.5638973  0.00836655 0.01143571],[0.60811269 0.         0.01143571],0.010844409079619356
[0.53332818 0.02165608 0.01126724],[0.5638973  0.00836655 0.01143571],0.01077749251171817
[0.5574554  0.03315594 0.00672866],[0.5638973  0.00836655 0.01143571],0.004288420568656757
[0.51122586 0.03847548 0.01171474],[0.53332818 0.02165608 0.01126724],0.010771307531158354
[ 0.51253397  0.03050108 -0.00329276],[0.53332818 0.02165608 0.01126724],0.0008333333333333334
[0.55128644 0.05796466 0.00474532],[0.5574554  0.03315594 0.00672866],0.0036245910198459534
[0.54495678 0.0376577  0.00559004],[0.5574554  0.03315594 0.00672866],0.002837186766218345
[0.49152077 0.057389   0.01242308],[0.51122586 0.03847548 0.01171474],0.010681248924425147
[0.51538563 0.05538422 0.00426548],[0.51122586 0.03847548 0.01171474],0.002375687037464719
[0.5424822  0.08150953 0.0071566 ],[0.55128644 0.05796466 0.00474532],0.0035566615385114906
[0.56059527 0.06999355 0.00317959],[0.55128644 0.05796466 0.00474532],0.0010936282814384937
[0.53246032 0.04206551 0.00706901],[0.54495678 0.0376577  0.00559004],0.002744866863254383
[0.54698691 0.05051001 0.00850112],[0.54495678 0.0376577  0.00559004],0.0010583326651951185
[0.47150932 0.07494456 0.00868528],[0.49152077 0.057389   0.01242308],0.010492538901282567
[0.47333531 0.05211146 0.0120527 ],[0.49152077 0.057389   0.01242308],0.0031501120912597208
[0.5124955  0.06839875 0.00448201],[0.51538563 0.05538422 0.00426548],0.0017069826004149943
[0.52722049 0.06131698 0.0026792 ],[0.51538563 0.05538422 0.00426548],0.0019051083471430322
[0.5372651  0.10583191 0.0071758 ],[0.5424822  0.08150953 0.0071566 ],0.003464242403378832
[0.53318062 0.09071452 0.00460189],[0.5424822  0.08150953 0.0071566 ],0.0012171478171303508
[0.57033903 0.07988929 0.00299372],[0.56059527 0.06999355 0.00317959],0.0008333333333333334
[0.57210189 0.06942169 0.0098914 ],[0.56059527 0.06999355 0.00317959],0.0008333333333333334
[0.52140025 0.04886611 0.01010288],[0.53246032 0.04206551 0.00706901],0.002692594229696593
[0.52051555 0.04257425 0.00116634],[0.53246032 0.04206551 0.00706901],0.0008333333333333334
[0.54967718 0.06321525 0.01152057],[0.54698691 0.05051001 0.00850112],0.0008333333333333334
[ 5.44898380e-01  6.02579542e-02 -3.52886815e-04],[0.54698691 0.05051001 0.00850112],0.0008333333333333334
[0.44746398 0.08548446 0.00542941],[0.47150932 0.07494456 0.00868528],0.0045227480041880345
[0.46792103 0.10060337 0.00605504],[0.47150932 0.07494456 0.00868528],0.009993020384693702
[0.45560468 0.04777681 0.00786694],[0.47333531 0.05211146 0.0120527 ],0.0029710039136864996
[0.47411771 0.03881479 0.01144923],[0.47333531 0.05211146 0.0120527 ],0.00145158640923186
[0.50830096 0.08084877 0.00220591],[0.5124955  0.06839875 0.00448201],0.0012171478171303508
[0.50297274 0.0740981  0.01187202],[0.5124955  0.06839875 0.00448201],0.00145158640923186
[0.53935539 0.06495526 0.00683673],[0.52722049 0.06131698 0.0026792 ],0.0017069826004149937
[0.5349578  0.07211588 0.00381743],[0.52722049 0.06131698 0.0026792 ],0.0012171478171303508
[0.53392399 0.13008486 0.00600869],[0.5372651  0.10583191 0.0071758 ],0.0034280448505432082
[ 0.55177651  0.12169658 -0.0022459 ],[0.5372651  0.10583191 0.0071758 ],0.0008333333333333334
[ 0.52773449  0.10162222 -0.00079622],[0.53318062 0.09071452 0.00460189],0.0008333333333333334
[0.52421327 0.09627826 0.01275109],[0.53318062 0.09071452 0.00460189],0.0010583326651951185
[ 0.57902588  0.0893337  -0.00062838],[0.57033903 0.07988929 0.00299372],0.0008333333333333334
[0.58407494 0.07427718 0.01318505],[0.57210189 0.06942169 0.0098914 ],0.0008333333333333334
[0.50823745 0.04746305 0.01169972],[0.52140025 0.04886611 0.01010288],0.002629291665475111
[0.51951346 0.06186905 0.00783538],[0.52140025 0.04886611 0.01010288],0.0010583326651951185
[0.42250456 0.0923246  0.00252974],[0.44746398 0.08548446 0.00542941],0.004281466465980474
[0.43567089 0.07947866 0.00380729],[0.44746398 0.08548446 0.00542941],0.002034899523223966
[0.46633963 0.12619481 0.00625368],[0.46792103 0.10060337 0.00605504],0.009904143117576793
[0.48037523 0.09903179 0.01054957],[0.46792103 0.10060337 0.00605504],0.0022577265591975605
[0.43905956 0.03993639 0.00739082],[0.45560468 0.04777681 0.00786694],0.0029248946855108668
[0.45276604 0.03579961 0.01299204],[0.45560468 0.04777681 0.00786694],0.0008333333333333334
[0.47772521 0.02634633 0.00839945],[0.47411771 0.03881479 0.01144923],0.0012171478171303508
[0.46481524 0.03211717 0.00463867],[0.47411771 0.03881479 0.01144923],0.0010583326651951185
[0.50282932 0.09191588 0.00724158],[0.50830096 0.08084877 0.00220591],0.0010583326651951185
[0.49680145 0.08497573 0.00754513],[0.50830096 0.08084877 0.00220591],0.0008333333333333334
[0.4899718  0.07703917 0.01155048],[0.50297274 0.0740981  0.01187202],0.0012171478171303508
[0.50950033 0.0857134  0.012375  ],[0.50297274 0.0740981  0.01187202],0.0010583326651951185
[0.54949893 0.07271136 0.01067459],[0.53935539 0.06495526 0.00683673],0.001630166151208031
[0.53912932 0.07650942 0.01348715],[0.53935539 0.06495526 0.00683673],0.0008333333333333334
[0.54191835 0.08347747 0.00332471],[0.5349578  0.07211588 0.00381743],0.0008333333333333334
[0.52599723 0.08174266 0.00162404],[0.5349578  0.07211588 0.00381743],0.0010583326651951185
[0.53504045 0.15421321 0.00615057],[0.53392399 0.13008486 0.00600869],0.0027533743098680343
[ 0.52180995  0.14877825 -0.00239967],[0.53392399 0.13008486 0.00600869],0.0024579402717819325
[0.51141885 0.09990629 0.011793  ],[0.52421327 0.09627826 0.01275109],0.0008333333333333334
[0.51697814 0.1074716  0.01237753],[0.52421327 0.09627826 0.01275109],0.0008333333333333334
[0.49502977 0.04568499 0.01128318],[0.50823745 0.04746305 0.01169972],0.0025965247446065524
[0.5004552  0.04132135 0.00278378],[0.50823745 0.04746305 0.01169972],0.0008333333333333334
[0.52302736 0.07346405 0.01340189],[0.51951346 0.06186905 0.00783538],0.0008333333333333334
[0.50885213 0.06734194 0.01368015],[0.51951346 0.06186905 0.00783538],0.0008333333333333334
[0.39686943 0.09259822 0.00205287],[0.42250456 0.0923246  0.00252974],0.0041634557681511555
[0.41667368 0.10340343 0.00711648],[0.42250456 0.0923246  0.00252974],0.0014987377253158807
[0.42371683 0.07380316 0.00217428],[0.43567089 0.07947866 0.00380729],0.001874592453812575
[0.42858043 0.08662483 0.01255003],[0.43567089 0.07947866 0.00380729],0.0010583326651951185
[0.47211511 0.15077255 0.00677193],[0.46633963 0.12619481 0.00625368],0.009880251732453575
[0.4546166  0.13112746 0.01025584],[0.46633963 0.12619481 0.00625368],0.0013440816362628033
