node1,node2,radius
[0.9873883  0.98917316 0.00793023],[0.94371016 1.         0.00793023],0.0019223103226900732
[1.01899784 0.97958364 0.01240115],[0.9873883  0.98917316 0.00793023],0.0008333333333333334
[0.9977612  0.98089457 0.00921312],[0.9873883  0.98917316 0.00793023],0.0019051083471430326
[1.00182388 0.96819634 0.00904834],[0.9977612  0.98089457 0.00921312],0.0014515864092318597
[1.00751498 0.98878383 0.00469635],[0.9977612  0.98089457 0.00921312],0.0015457767518879816
[0.99972678 0.95503053 0.00925225],[1.00182388 0.96819634 0.00904834],0.0013440816362628033
[0.99258222 0.95934428 0.0127914 ],[1.00182388 0.96819634 0.00904834],0.0008333333333333334
[1.00909252 1.00190638 0.00293913],[1.00751498 0.98878383 0.00469635],0.0014515864092318597
[1.00964082 0.99787057 0.01421947],[1.00751498 0.98878383 0.00469635],0.0008333333333333334
[1.00177181 0.94215201 0.00647027],[0.99972678 0.95503053 0.00925225],0.0012171478171303508
[ 1.00079751  0.95101871 -0.00341805],[0.99972678 0.95503053 0.00925225],0.0008333333333333334
[1.01078505 1.01399049 0.00831381],[1.00909252 1.00190638 0.00293913],0.0008333333333333334
[0.99712151 1.00776666 0.00257914],[1.00909252 1.00190638 0.00293913],0.0013440816362628033
[1.00776628 0.93035349 0.00809476],[1.00177181 0.94215201 0.00647027],0.0010583326651951185
[ 9.99614392e-01  9.30938370e-01 -4.12862632e-04],[1.00177181 0.94215201 0.00647027],0.0008333333333333334
[0.98519839 1.00819932 0.00853145],[0.99712151 1.00776666 0.00257914],0.0012171478171303508
[0.98990384 1.01255191 0.01271741],[0.99712151 1.00776666 0.00257914],0.0008333333333333334
[1.01315423 0.91907906 0.00344341],[1.00776628 0.93035349 0.00809476],0.0008333333333333334
[ 1.00750526  0.92252083 -0.00269223],[1.00776628 0.93035349 0.00809476],0.0008333333333333334
[0.97599156 1.01594839 0.01427287],[0.98519839 1.00819932 0.00853145],0.0008333333333333334
[0.97895506 0.9968471  0.01168194],[0.98519839 1.00819932 0.00853145],0.0010583326651951185
[0.96740365 0.99019167 0.01146315],[0.97895506 0.9968471  0.01168194],0.0008333333333333334
[0.97912293 0.98660667 0.00314477],[0.97895506 0.9968471  0.01168194],0.0008333333333333334
[0.95415218 0.98882864 0.01089886],[0.96740365 0.99019167 0.01146315],0.0008333333333333334
[0.33171977 0.96354399 0.00442047],[0.30533873 1.         0.00442047],0.012950755676313302
[0.34780927 0.93435088 0.00438104],[0.33171977 0.96354399 0.00442047],0.0129263699930799
[0.3563782  0.96855757 0.00229547],[0.33171977 0.96354399 0.00442047],0.003812530754792768
[0.37137502 0.9117405  0.00556072],[0.34780927 0.93435088 0.00438104],0.011154922777871307
[0.33652476 0.90738129 0.00386619],[0.34780927 0.93435088 0.00438104],0.00819988229099664
[0.372958   0.97234355 0.00238365],[0.3563782  0.96855757 0.00229547],0.003781383391463691
[0.36762899 0.96271781 0.01184897],[0.3563782  0.96855757 0.00229547],0.0008333333333333334
[0.39202193 0.8880298  0.00493417],[0.37137502 0.9117405  0.00556072],0.011149059352552157
[0.39428181 0.90913908 0.01586614],[0.37137502 0.9117405  0.00556072],0.0008333333333333334
[0.32034735 0.88363507 0.00348606],[0.33652476 0.90738129 0.00386619],0.007821591645614264
[0.34400463 0.89210794 0.00631606],[0.33652476 0.90738129 0.00386619],0.003492798525607713
[0.389506   0.97523471 0.00348952],[0.372958   0.97234355 0.00238365],0.0034102033104329212
[0.38469463 0.96380523 0.00623065],[0.372958   0.97234355 0.00238365],0.002130775322805085
[0.41656284 0.86932219 0.00554072],[0.39202193 0.8880298  0.00493417],0.011143191143680746
[ 0.40734652  0.89019938 -0.00124868],[0.39202193 0.8880298  0.00493417],0.0008333333333333334
[0.30856203 0.86108302 0.00664413],[0.32034735 0.88363507 0.00348606],0.005340769272744042
[0.30237581 0.88591524 0.00337634],[0.32034735 0.88363507 0.00348606],0.0064927657681056105
[0.35148929 0.87745533 0.00897287],[0.34400463 0.89210794 0.00631606],0.0034570647173244903
[0.35545135 0.89758841 0.00222767],[0.34400463 0.89210794 0.00631606],0.0008333333333333334
[0.40530965 0.9792251  0.00696787],[0.389506   0.97523471 0.00348952],0.003002608326820643
[0.39794971 0.98906255 0.00661987],[0.389506   0.97523471 0.00348952],0.0020618339659554765
[0.39519454 0.95524122 0.00610448],[0.38469463 0.96380523 0.00623065],0.002052286787270443
[0.39067711 0.95514046 0.01441047],[0.38469463 0.96380523 0.00623065],0.0008333333333333334
[0.43950329 0.84984613 0.00910331],[0.41656284 0.86932219 0.00554072],0.011137318140920296
[0.42226961 0.8427294  0.01762489],[0.41656284 0.86932219 0.00554072],0.0008333333333333334
[0.29479426 0.83994034 0.00558303],[0.30856203 0.86108302 0.00664413],0.005322364841506964
[0.30775378 0.84744514 0.01854128],[0.30856203 0.86108302 0.00664413],0.0008333333333333334
[0.2853492  0.89147826 0.00281534],[0.30237581 0.88591524 0.00337634],0.006479183072577498
[0.30309705 0.88410742 0.01656685],[0.30237581 0.88591524 0.00337634],0.0008333333333333334
[0.35844247 0.86530003 0.00873017],[0.35148929 0.87745533 0.00897287],0.0034207490291521957
[ 0.35021032  0.87271109 -0.00342206],[0.35148929 0.87745533 0.00897287],0.0008333333333333334
[0.42167271 0.98032467 0.00879703],[0.40530965 0.9792251  0.00696787],0.0029572639659314155
[0.40799643 0.98866402 0.01869341],[0.40530965 0.9792251  0.00696787],0.0008333333333333334
[0.40169343 1.00169169 0.00455414],[0.39794971 0.98906255 0.00661987],0.0010583326651951185
[0.41020617 0.98403119 0.00811737],[0.39794971 0.98906255 0.00661987],0.0019051083471430326
[0.40498799 0.94617881 0.00772236],[0.39519454 0.95524122 0.00610448],0.001968846172647479
[ 0.4056189   0.95197443 -0.00154003],[0.39519454 0.95524122 0.00610448],0.0008333333333333334
[0.45896839 0.82733235 0.00899952],[0.43950329 0.84984613 0.00910331],0.008884995776647973
[0.46455287 0.84819611 0.01183937],[0.43950329 0.84984613 0.00910331],0.008056707025578301
[0.27722705 0.82233167 0.0059361 ],[0.29479426 0.83994034 0.00558303],0.005303861233533086
[0.2888874  0.82518319 0.01427342],[0.29479426 0.83994034 0.00558303],0.0008333333333333334
[0.26794583 0.89474009 0.00373926],[0.2853492  0.89147826 0.00281534],0.0064655560979985606
[0.28000185 0.90105596 0.01471096],[0.2853492  0.89147826 0.00281534],0.0008333333333333334
[0.36483516 0.85311596 0.00683725],[0.35844247 0.86530003 0.00873017],0.0033838257055375074
[ 0.35710074  0.85760363 -0.00207459],[0.35844247 0.86530003 0.00873017],0.0008333333333333334
[0.4379786  0.98003393 0.00980938],[0.42167271 0.98032467 0.00879703],0.00270619920316702
[0.43088012 0.99160211 0.00460045],[0.42167271 0.98032467 0.00879703],0.0015807882472491579
[0.41038557 1.0117993  0.00480017],[0.40169343 1.00169169 0.00455414],0.0008333333333333334
[0.39049476 1.00867085 0.00264132],[0.40169343 1.00169169 0.00455414],0.0008333333333333334
[0.4208691  0.97681613 0.01158471],[0.41020617 0.98403119 0.00811737],0.0018435135758920395
[0.41564541 0.97244702 0.0043758 ],[0.41020617 0.98403119 0.00811737],0.0008333333333333334
[0.41293572 0.93551643 0.00868413],[0.40498799 0.94617881 0.00772236],0.0015465637192568194
[0.3985156  0.93544937 0.0031655 ],[0.40498799 0.94617881 0.00772236],0.0014515864092318597
[0.47637298 0.8039068  0.00718628],[0.45896839 0.82733235 0.00899952],0.008678971073645018
[0.47556409 0.82523844 0.00592878],[0.45896839 0.82733235 0.00899952],0.002910287468666926
[0.48930108 0.84820212 0.0093249 ],[0.46455287 0.84819611 0.01183937],0.007722197059412587
[0.46145634 0.86009635 0.00668442],[0.46455287 0.84819611 0.01183937],0.0032975843438454323
[0.26054238 0.80442299 0.00465889],[0.27722705 0.82233167 0.0059361 ],0.005177623044561817
[0.28163492 0.8050633  0.0040542 ],[0.27722705 0.82233167 0.0059361 ],0.0017548289466253176
[0.25046519 0.89362885 0.00472888],[0.26794583 0.89474009 0.00373926],0.006385164178459582
[ 2.53544834e-01  9.00907456e-01 -3.11312072e-04],[0.26794583 0.89474009 0.00373926],0.0016640828055135806
[0.37084329 0.84072345 0.00706961],[0.36483516 0.85311596 0.00683725],0.003346267089367172
[ 0.36919113  0.84364098 -0.00147107],[0.36483516 0.85311596 0.00683725],0.0008333333333333334
[0.45409514 0.98129732 0.00910724],[0.4379786  0.98003393 0.00980938],0.0019916107002762823
[0.44688955 0.96766964 0.01104196],[0.4379786  0.98003393 0.00980938],0.002129031108041697
[0.4370911  1.00310177 0.00723849],[0.43088012 0.99160211 0.00460045],0.0014515864092318597
[0.43778292 0.9934785  0.01585248],[0.43088012 0.99160211 0.00460045],0.0008333333333333334
[0.37718288 1.00942686 0.00264494],[0.39049476 1.00867085 0.00264132],0.0008333333333333334
[0.43271942 0.97077816 0.01252845],[0.4208691  0.97681613 0.01158471],0.0013440816362628035
[0.42174188 0.96561224 0.00440913],[0.4208691  0.97681613 0.01158471],0.0015457767518879818
[0.42277634 0.92652058 0.00880599],[0.41293572 0.93551643 0.00868413],0.0014123615564860836
[4.18062203e-01 9.26182356e-01 6.60904159e-04],[0.41293572 0.93551643 0.00868413],0.0008333333333333334
[0.3925024  0.92369719 0.00129318],[0.3985156  0.93544937 0.0031655 ],0.0013440816362628033
[3.85446956e-01 9.36155741e-01 6.18076251e-04],[0.3985156  0.93544937 0.0031655 ],0.0008333333333333334
[0.49131515 0.77939028 0.00599965],[0.47637298 0.8039068  0.00718628],0.008570628403760027
[0.471807   0.78734814 0.00762002],[0.47637298 0.8039068  0.00718628],0.002237211842099327
[0.48856115 0.82529951 0.0089038 ],[0.47556409 0.82523844 0.00592878],0.002629291665475111
[0.47872603 0.81279876 0.0095391 ],[0.47556409 0.82523844 0.00592878],0.0016301661512080315
[0.51365425 0.84875345 0.00661382],[0.48930108 0.84820212 0.0093249 ],0.007085380198823688
[0.4948098  0.86503988 0.01004209],[0.48930108 0.84820212 0.0093249 ],0.0040841989607667386
[0.45364561 0.87025515 0.00300077],[0.46145634 0.86009635 0.00668442],0.003143433102011731
[0.44846539 0.86154123 0.00405278],[0.46145634 0.86009635 0.00668442],0.0016301661512080317
[0.24443306 0.78654058 0.00262086],[0.26054238 0.80442299 0.00465889],0.004284295977610752
[0.24344227 0.8046128  0.01063696],[0.26054238 0.80442299 0.00465889],0.003553815151722438
[0.28766705 0.78849484 0.00219138],[0.28163492 0.8050633  0.0040542 ],0.0015465637192568196
[0.29485283 0.80331312 0.00409348],[0.28163492 0.8050633  0.0040542 ],0.0010583326651951185
[0.23359423 0.89031533 0.0071371 ],[0.25046519 0.89362885 0.00472888],0.005820941231335879
[0.24037168 0.90536079 0.00997046],[0.25046519 0.89362885 0.00472888],0.0034633657105131044
[2.43804217e-01 9.09946009e-01 7.85377290e-04],[ 2.53544834e-01  9.00907456e-01 -3.11312072e-04],0.0015457767518879818
[2.55738442e-01 9.14011365e-01 8.08255465e-04],[ 2.53544834e-01  9.00907456e-01 -3.11312072e-04],0.0008333333333333334
[0.37775172 0.82897978 0.00806374],[0.37084329 0.84072345 0.00706961],0.0030376460897659995
[0.36114759 0.83228877 0.00351612],[0.37084329 0.84072345 0.00706961],0.0018435135758920393
[0.47008895 0.9821475  0.0085627 ],[0.45409514 0.98129732 0.00910724],0.0019039657880284878
[ 0.46318587  0.97583179 -0.00210152],[0.45409514 0.98129732 0.00910724],0.0008333333333333334
[0.45417574 0.95439321 0.01057697],[0.44688955 0.96766964 0.01104196],0.0019114989180658848
[0.45962487 0.9716027  0.01138925],[0.44688955 0.96766964 0.01104196],0.0012171478171303508
[0.44953125 1.00785048 0.00655276],[0.4370911  1.00310177 0.00723849],0.0013440816362628033
[0.42952217 1.01375987 0.00461285],[0.4370911  1.00310177 0.00723849],0.0008333333333333334
[0.44255297 0.96191041 0.01096577],[0.43271942 0.97077816 0.01252845],0.0010583326651951185
[0.44375177 0.97676347 0.00802945],[0.43271942 0.97077816 0.01252845],0.0010583326651951185
[ 4.30616550e-01  9.57023859e-01 -6.16580804e-04],[0.42174188 0.96561224 0.00440913],0.0013440816362628033
[0.4180775  0.95362817 0.00896239],[0.42174188 0.96561224 0.00440913],0.0010583326651951185
[0.43295908 0.91791308 0.00878501],[0.42277634 0.92652058 0.00880599],0.0012547592621498687
[ 0.43014802  0.92612485 -0.00229714],[0.42277634 0.92652058 0.00880599],0.0008333333333333334
[0.38176123 0.91579763 0.00133719],[0.3925024  0.92369719 0.00129318],0.0012171478171303508
[0.38538853 0.91527933 0.00879719],[0.3925024  0.92369719 0.00129318],0.0008333333333333334
[0.50822338 0.75682186 0.00433795],[0.49131515 0.77939028 0.00599965],0.008431834803094257
[0.51257681 0.77156849 0.01627379],[0.49131515 0.77939028 0.00599965],0.0024438952541114604
[0.46242786 0.77795017 0.00640033],[0.471807   0.78734814 0.00762002],0.0015457767518879818
[4.78754880e-01 7.78277447e-01 7.47800801e-04],[0.471807   0.78734814 0.00762002],0.0018435135758920384
[0.50150415 0.82308865 0.00658677],[0.48856115 0.82529951 0.0089038 ],0.0025965247446065524
[ 4.94254961e-01  8.33118801e-01 -2.73175133e-04],[0.48856115 0.82529951 0.0089038 ],0.0008333333333333334
[0.48690968 0.80390479 0.00390856],[0.47872603 0.81279876 0.0095391 ],0.0012171478171303508
[0.46907589 0.80388878 0.01183364],[0.47872603 0.81279876 0.0095391 ],0.0013440816362628033
[0.53765176 0.84642216 0.00515482],[0.51365425 0.84875345 0.00661382],0.007073521193104188
[ 5.23830680e-01  8.60995929e-01 -3.12225203e-04],[0.51365425 0.84875345 0.00661382],0.0008333333333333334
[0.50052513 0.87959375 0.00838645],[0.4948098  0.86503988 0.01004209],0.0038495364377798525
[0.50663636 0.87100014 0.0115867 ],[0.4948098  0.86503988 0.01004209],0.0018894100401457591
[0.44568828 0.88021702 0.00690201],[0.45364561 0.87025515 0.00300077],0.0031202078381961443
[0.46341308 0.87481077 0.01085065],[0.45364561 0.87025515 0.00300077],0.0008333333333333334
[0.43655845 0.86504559 0.0089233 ],[0.44846539 0.86154123 0.00405278],0.0010583326651951185
[ 0.44185617  0.85129531 -0.00134324],[0.44846539 0.86154123 0.00405278],0.00145158640923186
[0.22948105 0.76945967 0.0050574 ],[0.24443306 0.78654058 0.00262086],0.0034657003686521903
[0.24674396 0.77390587 0.00619878],[0.24443306 0.78654058 0.00262086],0.0030421718911475743
[0.230281   0.80655054 0.00974032],[0.24344227 0.8046128  0.01063696],0.0027232117168576463
[0.24040323 0.81492352 0.00274828],[0.24344227 0.8046128  0.01063696],0.0026925942296965946
[0.29378477 0.77213565 0.00384583],[0.28766705 0.78849484 0.00219138],0.0014123615564860838
[0.29221994 0.77608101 0.00390768],[0.28766705 0.78849484 0.00219138],0.0008333333333333334
[0.30594904 0.8059838  0.0109869 ],[0.29485283 0.80331312 0.00409348],0.0008333333333333334
[0.29946735 0.7938793  0.01230852],[0.29485283 0.80331312 0.00409348],0.0008333333333333334
[0.21676341 0.8868918  0.00761538],[0.23359423 0.89031533 0.0071371 ],0.005804844435582713
[ 2.20104337e-01  8.96001649e-01 -4.78229813e-04],[0.23359423 0.89031533 0.0071371 ],0.0008333333333333334
[0.23665837 0.9179455  0.00760102],[0.24037168 0.90536079 0.00997046],0.003254947925426349
[0.22987437 0.89720422 0.00894348],[0.24037168 0.90536079 0.00997046],0.0016301661512080315
[2.31645611e-01 9.15401945e-01 3.62485001e-04],[2.43804217e-01 9.09946009e-01 7.85377290e-04],0.0013440816362628033
[0.2444137  0.91966955 0.00988807],[2.43804217e-01 9.09946009e-01 7.85377290e-04],0.0010583326651951185
[0.38753098 0.81963676 0.00888863],[0.37775172 0.82897978 0.00806374],0.002993125303036994
[0.39016749 0.82883904 0.01292241],[0.37775172 0.82897978 0.00806374],0.0008333333333333334
[0.3503413  0.82472205 0.00158049],[0.36114759 0.83228877 0.00351612],0.0012171478171303508
[0.36809314 0.82112201 0.00131597],[0.36114759 0.83228877 0.00351612],0.0016301661512080315
[0.48587977 0.98096996 0.00966546],[0.47008895 0.9821475  0.0085627 ],0.0014123615564860838
[0.47971432 0.99352368 0.01257324],[0.47008895 0.9821475  0.0085627 ],0.0014877253802780906
[0.46407236 0.94470099 0.00956756],[0.45417574 0.95439321 0.01057697],0.0016466882585807923
[0.44596613 0.9439082  0.01124376],[0.45417574 0.95439321 0.01057697],0.0012171478171303506
[0.47274561 0.97366559 0.01255907],[0.45962487 0.9716027  0.01138925],0.0008333333333333334
[0.46205431 0.98471064 0.0116292 ],[0.45962487 0.9716027  0.01138925],0.0010583326651951185
[0.46143176 1.01375971 0.00544073],[0.44953125 1.00785048 0.00655276],0.0012171478171303508
