node1,node2,radius
[0.02544957 0.70852224 0.00336278],[0.         0.67140999 0.00336278],0.004172666942519344
[0.03616161 0.72440405 0.0032431 ],[0.02544957 0.70852224 0.00336278],0.003625704554879698
[0.04011207 0.71275231 0.00240496],[0.02544957 0.70852224 0.00336278],0.0033788398555006046
[0.04825399 0.73895279 0.00414266],[0.03616161 0.72440405 0.0032431 ],0.0020964431090727226
[0.03784388 0.73643246 0.01276345],[0.03616161 0.72440405 0.0032431 ],0.0032433592037037543
[0.05332692 0.71430523 0.00326174],[0.04011207 0.71275231 0.00240496],0.0033411940644087635
[0.04146584 0.72206567 0.01184988],[0.04011207 0.71275231 0.00240496],0.0008333333333333334
[0.06282409 0.75032805 0.0071428 ],[0.04825399 0.73895279 0.00414266],0.00201585148702834
[0.05642171 0.74353915 0.01363115],[0.04825399 0.73895279 0.00414266],0.0008333333333333334
[0.03628177 0.749662   0.01220046],[0.03784388 0.73643246 0.01276345],0.003072745373383118
[0.03286574 0.74670802 0.00587804],[0.03784388 0.73643246 0.01276345],0.0014515864092318597
[0.06628515 0.71694437 0.00496375],[0.05332692 0.71430523 0.00326174],0.0030317502397516584
[0.05698433 0.70149647 0.0038419 ],[0.05332692 0.71430523 0.00326174],0.0018435135758920393
[0.07776471 0.76115994 0.00868667],[0.06282409 0.75032805 0.0071428 ],0.0018529239328881864
[0.07263504 0.7413     0.0070106 ],[0.06282409 0.75032805 0.0071428 ],0.0010583326651951185
[0.02516272 0.75700721 0.01263915],[0.03628177 0.749662   0.01220046],0.0021678665339266733
[0.03913389 0.76264886 0.01120827],[0.03628177 0.749662   0.01220046],0.002629291665475112
[0.03035497 0.75973    0.00725705],[0.03286574 0.74670802 0.00587804],0.0013440816362628033
[ 0.03110564  0.75110716 -0.006585  ],[0.03286574 0.74670802 0.00587804],0.0008333333333333334
[0.07946847 0.71847519 0.00624221],[0.06628515 0.71694437 0.00496375],0.0029870926190232582
[0.0757632  0.71171193 0.01274617],[0.06628515 0.71694437 0.00496375],0.0008333333333333334
[0.06086147 0.68965095 0.00857787],[0.05698433 0.70149647 0.0038419 ],0.0013440816362628033
[0.07005258 0.70230331 0.00132245],[0.05698433 0.70149647 0.0038419 ],0.0015457767518879818
[0.08991805 0.76729338 0.007544  ],[0.07776471 0.76115994 0.00868667],0.0017541820040588426
[0.08900645 0.75557618 0.01318365],[0.07776471 0.76115994 0.00868667],0.0008333333333333334
[0.0784822  0.73189827 0.01443999],[0.07263504 0.7413     0.0070106 ],0.0008333333333333334
[ 8.38317850e-02  7.39892654e-01 -9.08045041e-05],[0.07263504 0.7413     0.0070106 ],0.0008333333333333334
[0.01616977 0.7668493  0.01283383],[0.02516272 0.75700721 0.01263915],0.001630166151208031
[0.01418125 0.74944671 0.01248478],[0.02516272 0.75700721 0.01263915],0.0017777385704942125
[0.03726339 0.77565495 0.00894536],[0.03913389 0.76264886 0.01120827],0.0025965247446065533
[4.70461409e-02 7.64840562e-01 7.02528518e-04],[0.03913389 0.76264886 0.01120827],0.0008333333333333334
[0.02395574 0.77026457 0.01234138],[0.03035497 0.75973    0.00725705],0.0012171478171303508
[ 3.74169387e-02  7.67944023e-01 -5.17028485e-04],[0.03035497 0.75973    0.00725705],0.0008333333333333334
