node1,node2,radius
[0.86403492 0.04420646 0.01310459],[0.87244854 0.         0.01310459],0.011764714755216938
[0.85466628 0.07618972 0.01246388],[0.86403492 0.04420646 0.01310459],0.011764495127627403
[0.84080847 0.0500247  0.00393169],[0.86403492 0.04420646 0.01310459],0.0010936282814384937
[0.84336341 0.10680265 0.01071475],[0.85466628 0.07618972 0.01246388],0.010637913685853767
[0.83035164 0.08428445 0.01160606],[0.85466628 0.07618972 0.01246388],0.006570162764382059
[0.82806566 0.04610119 0.00386348],[0.84080847 0.0500247  0.00393169],0.0008333333333333334
[8.42355235e-01 6.27974307e-02 4.32722595e-04],[0.84080847 0.0500247  0.00393169],0.0008333333333333334
[0.8359044  0.13795266 0.00956399],[0.84336341 0.10680265 0.01071475],0.009995728780835883
[0.86360817 0.12201141 0.00463101],[0.84336341 0.10680265 0.01071475],0.005013031909744659
[0.8057885  0.08707572 0.0088388 ],[0.83035164 0.08428445 0.01160606],0.006134605568300088
[0.80966797 0.07186023 0.00729849],[0.83035164 0.08428445 0.01160606],0.003206008376779135
[0.82637141 0.1679079  0.00873284],[0.8359044  0.13795266 0.00956399],0.009664337900089156
[0.84782057 0.15192595 0.00589827],[0.8359044  0.13795266 0.00956399],0.0037553497678333146
[0.8862124  0.13373821 0.00163218],[0.86360817 0.12201141 0.00463101],0.0034782077744077364
[0.87621097 0.11766942 0.00493792],[0.86360817 0.12201141 0.00463101],0.004119751326911283
[0.78155253 0.08722208 0.00518819],[0.8057885  0.08707572 0.0088388 ],0.0059245975800255694
[0.80274138 0.10061733 0.00834788],[0.8057885  0.08707572 0.0088388 ],0.002333125304309162
[0.79884019 0.06413186 0.00639886],[0.80966797 0.07186023 0.00729849],0.0030641928247185954
[0.81225757 0.05879884 0.00661154],[0.80966797 0.07186023 0.00729849],0.0013440816362628035
[0.81240913 0.19534922 0.00658177],[0.82637141 0.1679079  0.00873284],0.009561796396576127
[0.80050287 0.16830825 0.01170383],[0.82637141 0.1679079  0.00873284],0.002338684508919781
[0.85817225 0.16726868 0.00528289],[0.84782057 0.15192595 0.00589827],0.0028481160699409505
[ 0.84722369  0.1674977  -0.00091316],[0.84782057 0.15192595 0.00589827],0.0028748616991919984
[9.09477371e-01 1.43459168e-01 2.41483322e-04],[0.8862124  0.13373821 0.00163218],0.0032316680111039663
[8.91918454e-01 1.45750352e-01 6.69329649e-04],[0.8862124  0.13373821 0.00163218],0.0017398756057402927
[0.88897737 0.11384931 0.0053891 ],[0.87621097 0.11766942 0.00493792],0.004004246528240656
[0.86795981 0.10725452 0.00604513],[0.87621097 0.11766942 0.00493792],0.0014515864092318597
[0.75759898 0.09002911 0.00384954],[0.78155253 0.08722208 0.00518819],0.005908936684413881
[0.77258633 0.08600343 0.01587833],[0.78155253 0.08722208 0.00518819],0.0008333333333333334
[0.79852099 0.11283122 0.00506353],[0.80274138 0.10061733 0.00834788],0.002265348758443151
[0.81490145 0.10587433 0.009856  ],[0.80274138 0.10061733 0.00834788],0.0008333333333333334
