node1,node2,radius
[0.96699645 0.05140197 0.00444584],[1.         0.02081168 0.00444584],0.012324546541786538
[0.9470231  0.07137511 0.0040975 ],[0.96699645 0.05140197 0.00444584],0.012323114325609622
[0.9511001  0.0510472  0.00885996],[0.96699645 0.05140197 0.00444584],0.0018095743325888432
[0.92439168 0.08745865 0.00495995],[0.9470231  0.07137511 0.0040975 ],0.012318090111504443
[0.94134914 0.08280491 0.02158101],[0.9470231  0.07137511 0.0040975 ],0.0008333333333333334
[0.93836555 0.05386184 0.01163246],[0.9511001  0.0510472  0.00885996],0.0014877253802780906
[0.93914766 0.04515939 0.0093606 ],[0.9511001  0.0510472  0.00885996],0.001254759262149869
[0.90090587 0.10134665 0.00639308],[0.92439168 0.08745865 0.00495995],0.008167772582644098
[0.91839424 0.10824972 0.00444139],[0.92439168 0.08745865 0.00495995],0.010398805792719231
[0.92769676 0.06185781 0.01149386],[0.93836555 0.05386184 0.01163246],0.0013440816362628035
[0.93132767 0.0638778  0.00634789],[0.93836555 0.05386184 0.01163246],0.0008333333333333334
[0.93027027 0.03647399 0.00450944],[0.93914766 0.04515939 0.0093606 ],0.0010583326651951185
[0.94044405 0.03191996 0.01026315],[0.93914766 0.04515939 0.0093606 ],0.0008333333333333334
[0.87877246 0.11634995 0.00915716],[0.90090587 0.10134665 0.00639308],0.00815826261618297
[0.89684392 0.08894728 0.00913787],[0.90090587 0.10134665 0.00639308],0.0008333333333333334
[0.91279359 0.12858408 0.00492287],[0.91839424 0.10824972 0.00444139],0.010392267943423666
[0.9255267  0.10665221 0.01559279],[0.91839424 0.10824972 0.00444139],0.0008333333333333334
[0.91563141 0.06718791 0.00954578],[0.92769676 0.06185781 0.01149386],0.0010583326651951185
[0.93000506 0.0748368  0.00949498],[0.92769676 0.06185781 0.01149386],0.0010583326651951185
[ 0.91944335  0.03190165 -0.00178731],[0.93027027 0.03647399 0.00450944],0.0008333333333333334
[0.92936383 0.02577138 0.01240946],[0.93027027 0.03647399 0.00450944],0.0008333333333333334
[0.85576049 0.1293433  0.0103779 ],[0.87877246 0.11634995 0.00915716],0.007936588132478068
[0.86558027 0.11150794 0.00682446],[0.87877246 0.11634995 0.00915716],0.002840190055591296
[0.90242244 0.14657888 0.00655206],[0.91279359 0.12858408 0.00492287],0.010249035517079563
[0.92076703 0.13837505 0.01070755],[0.91279359 0.12858408 0.00492287],0.0027838089576152705
[0.90594209 0.07168712 0.00156755],[0.91563141 0.06718791 0.00954578],0.0008333333333333334
[0.91778976 0.07977922 0.00572761],[0.91563141 0.06718791 0.00954578],0.0008333333333333334
[0.93812737 0.08521496 0.01151971],[0.93000506 0.0748368  0.00949498],0.0008333333333333334
[0.9239075  0.08509803 0.01543676],[0.93000506 0.0748368  0.00949498],0.0008333333333333334
[0.93131703 0.01260773 0.01158418],[0.92936383 0.02577138 0.01240946],0.0008333333333333334
[0.83276198 0.14155938 0.01030851],[0.85576049 0.1293433  0.0103779 ],0.007697924355678433
[0.8579537  0.14318214 0.00719821],[0.85576049 0.1293433  0.0103779 ],0.0028725316770829034
[0.85211565 0.10778351 0.00474401],[0.86558027 0.11150794 0.00682446],0.002748027933572895
[0.86486329 0.09841464 0.00923882],[0.86558027 0.11150794 0.00682446],0.0010583326651951185
[0.89729842 0.16624686 0.00638237],[0.90242244 0.14657888 0.00655206],0.010236730223228928
[0.91496268 0.15011574 0.00372172],[0.90242244 0.14657888 0.00655206],0.0010583326651951185
[0.93062604 0.14713941 0.00876751],[0.92076703 0.13837505 0.01070755],0.002562952740405002
[0.93208028 0.13143777 0.01199682],[0.92076703 0.13837505 0.01070755],0.0014515864092318597
[0.81113041 0.15524312 0.00879442],[0.83276198 0.14155938 0.01030851],0.007452434059844244
[0.81750379 0.13553506 0.00851974],[0.83276198 0.14155938 0.01030851],0.0028494733366948638
[0.85817654 0.15741429 0.00663531],[0.8579537  0.14318214 0.00719821],0.0025057241742104624
[0.87044084 0.14647343 0.01051734],[0.8579537  0.14318214 0.00719821],0.001777738570494213
[0.83909402 0.102928   0.00300676],[0.85211565 0.10778351 0.00474401],0.002393405264584731
[0.84327523 0.11748618 0.0024024 ],[0.85211565 0.10778351 0.00474401],0.0017069826004149937
[0.86703185 0.08526153 0.00897235],[0.86486329 0.09841464 0.00923882],0.0008333333333333334
[0.85214726 0.09481309 0.00747554],[0.86486329 0.09841464 0.00923882],0.0008333333333333334
[0.8918353  0.18548978 0.00813841],[0.89729842 0.16624686 0.00638237],0.010177927375599985
[ 0.90628793  0.17342435 -0.0011938 ],[0.89729842 0.16624686 0.00638237],0.001950289767368478
[9.25743885e-01 1.57366798e-01 7.27466641e-04],[0.91496268 0.15011574 0.00372172],0.0008333333333333334
[0.92180103 0.15462187 0.01424358],[0.91496268 0.15011574 0.00372172],0.0008333333333333334
[0.94334576 0.15112386 0.00843494],[0.93062604 0.14713941 0.00876751],0.002528523724159973
[0.93642877 0.15810638 0.00388574],[0.93062604 0.14713941 0.00876751],0.0008333333333333334
[0.94279951 0.12693081 0.00547276],[0.93208028 0.13143777 0.01199682],0.0008333333333333334
[0.93346795 0.11817987 0.01228002],[0.93208028 0.13143777 0.01199682],0.0013440816362628033
[0.78945244 0.16819502 0.00873116],[0.81113041 0.15524312 0.00879442],0.007363295581014075
[0.81557321 0.17076175 0.00464574],[0.81113041 0.15524312 0.00879442],0.0018894100401457593
[0.80219944 0.13009017 0.00675304],[0.81750379 0.13553506 0.00851974],0.0024361627623201536
[0.81117566 0.1468638  0.01158443],[0.81750379 0.13553506 0.00851974],0.0018435135758920393
[0.85742208 0.17149892 0.00737672],[0.85817654 0.15741429 0.00663531],0.00244527916496824
[0.85552217 0.1704489  0.00572373],[0.85817654 0.15741429 0.00663531],0.0008333333333333334
[0.88357421 0.14845301 0.01168934],[0.87044084 0.14647343 0.01051734],0.001706982600414994
[0.87427374 0.15920849 0.01146861],[0.87044084 0.14647343 0.01051734],0.0008333333333333334
[0.8270756  0.09730882 0.00168003],[0.83909402 0.102928   0.00300676],0.002328351593127782
[0.84023922 0.08996867 0.00592602],[0.83909402 0.102928   0.00300676],0.0008333333333333334
[0.84411359 0.13078262 0.00187365],[0.84327523 0.11748618 0.0024024 ],0.001630166151208031
[ 8.30779391e-01  1.13798581e-01 -4.31914411e-04],[0.84327523 0.11748618 0.0024024 ],0.0008333333333333334
[0.86723987 0.07193086 0.00913866],[0.86703185 0.08526153 0.00897235],0.0008333333333333334
[0.88367595 0.20304981 0.00733295],[0.8918353  0.18548978 0.00813841],0.010171168114724445
[0.88042721 0.18905077 0.00106195],[0.8918353  0.18548978 0.00813841],0.0008333333333333334
[9.17666226e-01 1.80211876e-01 3.03436101e-04],[ 0.90628793  0.17342435 -0.0011938 ],0.0017777385704942131
[9.05119236e-01 1.86546867e-01 8.58398289e-04],[ 0.90628793  0.17342435 -0.0011938 ],0.0010583326651951185
[0.95403356 0.15901838 0.00954184],[0.94334576 0.15112386 0.00843494],0.0019051083471430326
[0.95413986 0.143596   0.006291  ],[0.94334576 0.15112386 0.00843494],0.002070309705022637
[0.95418279 0.12089156 0.00204839],[0.94279951 0.12693081 0.00547276],0.0008333333333333334
[0.93808698 0.10708507 0.00650527],[0.93346795 0.11817987 0.01228002],0.0010583326651951183
[0.92424187 0.1124284  0.00456136],[0.93346795 0.11817987 0.01228002],0.0010583326651951185
[0.77232558 0.18557649 0.00643213],[0.78945244 0.16819502 0.00873116],0.006887025004880299
[0.79444865 0.18410409 0.00641661],[0.78945244 0.16819502 0.00873116],0.0035603119936299843
[0.82419202 0.18080561 0.00626279],[0.81557321 0.17076175 0.00464574],0.0010583326651951185
[0.80536878 0.17913755 0.00651475],[0.81557321 0.17076175 0.00464574],0.0017069826004149943
[0.78862661 0.12160682 0.00437746],[0.80219944 0.13009017 0.00675304],0.002372930977318631
[7.90887280e-01 1.26969077e-01 4.22826908e-04],[0.80219944 0.13009017 0.00675304],0.0008333333333333334
[0.80487614 0.15861356 0.0117764 ],[0.81117566 0.1468638  0.01158443],0.0013440816362628033
[0.79844476 0.14292358 0.01200462],[0.81117566 0.1468638  0.01158443],0.0015457767518879818
[0.85631093 0.18527892 0.00962031],[0.85742208 0.17149892 0.00737672],0.0023824247624277704
[0.84800123 0.17843346 0.01377495],[0.85742208 0.17149892 0.00737672],0.0008333333333333334
[0.89547292 0.14843757 0.00567283],[0.88357421 0.14845301 0.01168934],0.0016301661512080315
[0.89683459 0.14841149 0.01308159],[0.88357421 0.14845301 0.01168934],0.0008333333333333334
