node1,node2,radius
[0.97158889 0.29000317 0.00774286],[1.         0.25510606 0.00774286],0.012536040614525672
[0.94924959 0.31383265 0.00878076],[0.97158889 0.29000317 0.00774286],0.012533562818877877
[0.97685314 0.31990493 0.01329006],[0.97158889 0.29000317 0.00774286],0.002101935918692158
[0.92657233 0.33643229 0.01029163],[0.94924959 0.31383265 0.00878076],0.01250497319335391
[9.38719234e-01 3.23738350e-01 8.25059301e-04],[0.94924959 0.31383265 0.00878076],0.0016640828055135804
[0.98548333 0.34893424 0.01433545],[0.97685314 0.31990493 0.01329006],0.001950289767368478
[0.9849744  0.32780699 0.00626293],[0.97685314 0.31990493 0.01329006],0.0010583326651951185
[0.90143154 0.35516796 0.00788329],[0.92657233 0.33643229 0.01029163],0.011909620752500459
[0.89606909 0.33844484 0.01454616],[0.92657233 0.33643229 0.01029163],0.005390291542287014
[0.93066042 0.3339989  0.00357357],[9.38719234e-01 3.23738350e-01 8.25059301e-04],0.0015457767518879816
[0.93179887 0.32761662 0.01154165],[9.38719234e-01 3.23738350e-01 8.25059301e-04],0.0008333333333333334
[0.99018053 0.36098991 0.01111446],[0.98548333 0.34893424 0.01433545],0.001777738570494213
[0.9946484  0.35098974 0.00487214],[0.98548333 0.34893424 0.01433545],0.0010583326651951185
[0.99715932 0.32923295 0.00104067],[0.9849744  0.32780699 0.00626293],0.0008333333333333334
[0.98676281 0.34061249 0.00300741],[0.9849744  0.32780699 0.00626293],0.0008333333333333334
[0.87313925 0.3671436  0.00492878],[0.90143154 0.35516796 0.00788329],0.01189011394944861
[0.89420914 0.37244944 0.01190591],[0.90143154 0.35516796 0.00788329],0.00138890704059307
[0.87734276 0.34105468 0.01344444],[0.89606909 0.33844484 0.01454616],0.002549720840524754
[0.88679814 0.3284097  0.01279361],[0.89606909 0.33844484 0.01454616],0.005061591338495662
[0.92936029 0.34329572 0.01304229],[0.93066042 0.3339989  0.00357357],0.0008333333333333334
[ 9.18661058e-01  3.38184255e-01 -4.60776293e-04],[0.93066042 0.3339989  0.00357357],0.0014515864092318597
[0.99774915 0.37081845 0.00622635],[0.99018053 0.36098991 0.01111446],0.001630166151208031
[0.98272521 0.37158028 0.00794584],[0.99018053 0.36098991 0.01111446],0.0010583326651951185
[1.00747522 0.35092487 0.00123261],[0.9946484  0.35098974 0.00487214],0.0008333333333333334
[0.99351413 0.36378859 0.00131116],[0.9946484  0.35098974 0.00487214],0.0008333333333333334
[1.00955348 0.33414562 0.0012083 ],[0.99715932 0.32923295 0.00104067],0.0008333333333333334
[0.84563267 0.37985719 0.00509113],[0.87313925 0.3671436  0.00492878],0.011746821773563947
[8.60560592e-01 3.93776202e-01 6.56419293e-04],[0.87313925 0.3671436  0.00492878],0.0030233206931919165
[0.89639705 0.38494862 0.00781185],[0.89420914 0.37244944 0.01190591],0.0010583326651951185
[0.89086931 0.38131251 0.00252138],[0.89420914 0.37244944 0.01190591],0.0010583326651951185
[0.86334849 0.3410052  0.01288342],[0.87734276 0.34105468 0.01344444],0.0020075998065843858
[0.86915502 0.34882914 0.00535618],[0.87734276 0.34105468 0.01344444],0.001874592453812575
[0.87766672 0.31942228 0.00838345],[0.88679814 0.3284097  0.01279361],0.005041581927639699
[8.89491713e-01 3.25452234e-01 7.45010431e-05],[0.88679814 0.3284097  0.01279361],0.0008333333333333334
[0.90548841 0.33910422 0.00138656],[ 9.18661058e-01  3.38184255e-01 -4.60776293e-04],0.0013440816362628033
[0.90740474 0.33117018 0.00090884],[ 9.18661058e-01  3.38184255e-01 -4.60776293e-04],0.0008333333333333334
[1.00740736 0.37979425 0.0082092 ],[0.99774915 0.37081845 0.00622635],0.0008333333333333334
[0.99661541 0.38232616 0.0128645 ],[0.99774915 0.37081845 0.00622635],0.0015457767518879816
[0.97209443 0.3791419  0.00519154],[0.98272521 0.37158028 0.00794584],0.0008333333333333334
[9.72813272e-01 3.67344532e-01 9.79292808e-05],[0.98272521 0.37158028 0.00794584],0.0008333333333333334
[0.81885746 0.39274987 0.00671525],[0.84563267 0.37985719 0.00509113],0.01157378573880813
[0.83331284 0.36604638 0.00573853],[0.84563267 0.37985719 0.00509113],0.003228874354874908
[8.53875291e-01 4.15933979e-01 2.36434986e-04],[8.60560592e-01 3.93776202e-01 6.56419293e-04],0.00290314319139672
[0.87085733 0.40195238 0.00287116],[8.60560592e-01 3.93776202e-01 6.56419293e-04],0.0012171478171303508
[0.89587098 0.3980696  0.01012292],[0.89639705 0.38494862 0.00781185],0.0008333333333333334
[0.90873103 0.38983975 0.00649748],[0.89639705 0.38494862 0.00781185],0.0008333333333333334
[0.88756765 0.39423016 0.0024158 ],[0.89086931 0.38131251 0.00252138],0.0008333333333333334
[0.87759087 0.38204021 0.00155638],[0.89086931 0.38131251 0.00252138],0.0008333333333333334
[0.85229133 0.33356282 0.01252561],[0.86334849 0.3410052  0.01288342],0.0018435135758920395
[0.86203498 0.32783683 0.01125658],[0.86334849 0.3410052  0.01288342],0.0010583326651951185
[0.86221518 0.35931583 0.00092384],[0.86915502 0.34882914 0.00535618],0.0017777385704942131
[ 8.72979145e-01  3.60205800e-01 -4.51184137e-04],[0.86915502 0.34882914 0.00535618],0.0008333333333333334
[0.86684774 0.31175923 0.00617343],[0.87766672 0.31942228 0.00838345],0.004314705137530755
[0.88609041 0.30910883 0.00771119],[0.87766672 0.31942228 0.00838345],0.003254947925426349
[0.89472009 0.33331237 0.00670403],[0.90548841 0.33910422 0.00138656],0.0012171478171303508
[0.90365785 0.34698394 0.01198548],[0.90548841 0.33910422 0.00138656],0.0008333333333333334
[1.0146196  0.38850439 0.00114556],[1.00740736 0.37979425 0.0082092 ],0.0008333333333333334
[0.99710527 0.39558302 0.01152532],[0.99661541 0.38232616 0.0128645 ],0.0008333333333333334
[0.98660402 0.38884294 0.00694154],[0.99661541 0.38232616 0.0128645 ],0.0014515864092318597
[0.79201455 0.40434066 0.00699088],[0.81885746 0.39274987 0.00671525],0.011515023280595447
[0.80330794 0.3852496  0.00855005],[0.81885746 0.39274987 0.00671525],0.0021012466103941135
[0.82336882 0.35067416 0.00623971],[0.83331284 0.36604638 0.00573853],0.003188440608241161
[ 0.83739051  0.35558057 -0.00144598],[0.83331284 0.36604638 0.00573853],0.0008333333333333334
[0.84881266 0.43817658 0.00118169],[8.53875291e-01 4.15933979e-01 2.36434986e-04],0.0028141865318575794
[0.84969011 0.42498047 0.00909212],[8.53875291e-01 4.15933979e-01 2.36434986e-04],0.0010583326651951185
[0.87981194 0.41056849 0.0077039 ],[0.87085733 0.40195238 0.00287116],0.0010583326651951185
[0.86918763 0.40667156 0.01522912],[0.87085733 0.40195238 0.00287116],0.0008333333333333334
[0.89540089 0.41139226 0.00987093],[0.89587098 0.3980696  0.01012292],0.0008333333333333334
