node1,node2,radius
[0.95711425 0.92612821 0.01225804],[1.         0.91249691 0.01225804],0.009735498124718188
[0.92420534 0.93136422 0.01142187],[0.95711425 0.92612821 0.01225804],0.009699117631719802
[0.94926764 0.95012942 0.01250849],[0.95711425 0.92612821 0.01225804],0.0033993195774010897
[0.89182318 0.93551221 0.00995389],[0.92420534 0.93136422 0.01142187],0.00919244823981836
[0.91380691 0.91709942 0.00976098],[0.92420534 0.93136422 0.01142187],0.00432954623577517
[0.94392067 0.97225456 0.01073507],[0.94926764 0.95012942 0.01250849],0.002896824340125209
[0.93688081 0.94565025 0.01043938],[0.94926764 0.95012942 0.01250849],0.0022136628944837084
[0.86188423 0.93936251 0.00728774],[0.89182318 0.93551221 0.00995389],0.009137155898814121
[0.88172637 0.92125158 0.00517099],[0.89182318 0.93551221 0.00995389],0.0017830975433538372
[0.9046025  0.90746093 0.00936584],[0.91380691 0.91709942 0.00976098],0.004222884845667734
[0.92156787 0.9079469  0.00394922],[0.91380691 0.91709942 0.00976098],0.0014515864092318597
[0.9334878  0.99220549 0.01011901],[0.94392067 0.97225456 0.01073507],0.0019040696097085133
[0.95463629 0.97999863 0.00900809],[0.94392067 0.97225456 0.01073507],0.0024568581165520477
[0.9244949  0.94329407 0.00610169],[0.93688081 0.94565025 0.01043938],0.0021678665339266738
[0.93074989 0.93643912 0.00299997],[0.93688081 0.94565025 0.01043938],0.0008333333333333334
[0.8322146  0.93954066 0.00495273],[0.86188423 0.93936251 0.00728774],0.00907240838728228
[0.8528172  0.92371674 0.0083768 ],[0.86188423 0.93936251 0.00728774],0.0018894100401457593
[0.87240982 0.91204525 0.00267634],[0.88172637 0.92125158 0.00517099],0.001254759262149869
[8.69435566e-01 9.23895011e-01 7.29573661e-04],[0.88172637 0.92125158 0.00517099],0.0014515864092318597
[0.89661725 0.89679719 0.00991195],[0.9046025  0.90746093 0.00936584],0.004092093017101924
[0.89170847 0.90501    0.00701746],[0.9046025  0.90746093 0.00936584],0.0015457767518879816
[0.93428586 0.90395559 0.0036333 ],[0.92156787 0.9079469  0.00394922],0.0013440816362628033
[0.92147207 0.89469733 0.00246011],[0.92156787 0.9079469  0.00394922],0.0008333333333333334
[0.92001907 1.00951224 0.00652778],[0.9334878  0.99220549 0.01011901],0.0010936282814384937
[0.92344171 0.98900576 0.00195718],[0.9334878  0.99220549 0.01011901],0.0017069826004149937
[0.96017784 0.9919003  0.00668014],[0.95463629 0.97999863 0.00900809],0.0012171478171303508
[0.96398942 0.97049937 0.00876118],[0.95463629 0.97999863 0.00900809],0.0023412607633166464
[0.91159729 0.94651093 0.00506196],[0.9244949  0.94329407 0.00610169],0.0017777385704942133
[0.92607272 0.93013468 0.00755726],[0.9244949  0.94329407 0.00610169],0.0016301661512080315
[0.80377249 0.93279469 0.00424411],[0.8322146  0.93954066 0.00495273],0.008949689570310742
[0.82613824 0.95164843 0.00524568],[0.8322146  0.93954066 0.00495273],0.00241264012762709
[0.85326874 0.91050764 0.01013563],[0.8528172  0.92371674 0.0083768 ],0.0010583326651951185
[0.839516   0.92398378 0.007491  ],[0.8528172  0.92371674 0.0083768 ],0.0017069826004149943
[0.86634153 0.90018792 0.00327412],[0.87240982 0.91204525 0.00267634],0.0010583326651951185
[8.59382994e-01 9.14237513e-01 8.67078814e-04],[0.87240982 0.91204525 0.00267634],0.0008333333333333334
[0.85801485 0.929645   0.00450882],[8.69435566e-01 9.23895011e-01 7.29573661e-04],0.0013440816362628033
[0.86610699 0.93667228 0.00258422],[8.69435566e-01 9.23895011e-01 7.29573661e-04],0.0008333333333333334
[0.88868818 0.88609928 0.00923212],[0.89661725 0.89679719 0.00991195],0.003954478036520777
[0.89858819 0.8838103  0.01219974],[0.89661725 0.89679719 0.00991195],0.0015457767518879816
[0.87881153 0.90705238 0.00971474],[0.89170847 0.90501    0.00701746],0.0008333333333333334
[0.8828274  0.89676187 0.01257377],[0.89170847 0.90501    0.00701746],0.0014515864092318597
[0.94714591 0.90074864 0.00508674],[0.93428586 0.90395559 0.0036333 ],0.0012171478171303508
[ 0.94609082  0.90770231 -0.0013046 ],[0.93428586 0.90395559 0.0036333 ],0.0008333333333333334
[0.90916805 1.01528362 0.00135823],[0.92001907 1.00951224 0.00652778],0.0008333333333333334
[0.90830204 1.01357891 0.01142177],[0.92001907 1.00951224 0.00652778],0.0008333333333333334
[0.91117727 0.98383198 0.0027275 ],[0.92344171 0.98900576 0.00195718],0.001630166151208031
[0.92301155 0.97569439 0.00258984],[0.92344171 0.98900576 0.00195718],0.0008333333333333334
[0.96453914 1.00435743 0.00857137],[0.96017784 0.9919003  0.00668014],0.0010583326651951185
[0.96368959 1.00364913 0.01191564],[0.96017784 0.9919003  0.00668014],0.0008333333333333334
[0.96516995 0.9573448  0.00693329],[0.96398942 0.97049937 0.00876118],0.001706982600414994
[0.97446871 0.96556533 0.01536553],[0.96398942 0.97049937 0.00876118],0.0019631352355467136
[0.89986762 0.94372991 0.0107592 ],[0.91159729 0.94651093 0.00506196],0.0010583326651951185
[0.91048163 0.95939597 0.00830369],[0.91159729 0.94651093 0.00506196],0.0016301661512080315
[0.92694975 0.91697854 0.00953837],[0.92607272 0.93013468 0.00755726],0.0012171478171303508
[0.91349266 0.92582589 0.00853403],[0.92607272 0.93013468 0.00755726],0.0013440816362628033
[0.77642146 0.92400409 0.0036251 ],[0.80377249 0.93279469 0.00424411],0.008886017713494681
[0.79116881 0.94574382 0.00295779],[0.80377249 0.93279469 0.00424411],0.0018535182501476055
[0.82170985 0.96433426 0.00558584],[0.82613824 0.95164843 0.00524568],0.001833277519329394
[0.8322122  0.96351438 0.0049558 ],[0.82613824 0.95164843 0.00524568],0.001843513575892039
[0.86260896 0.9009925  0.01012066],[0.85326874 0.91050764 0.01013563],0.0008333333333333334
[0.84587489 0.90273732 0.00221535],[0.85326874 0.91050764 0.01013563],0.0008333333333333334
[0.83010555 0.93326268 0.00925827],[0.839516   0.92398378 0.007491  ],0.0014515864092318597
[0.83116624 0.91455417 0.01186612],[0.839516   0.92398378 0.007491  ],0.0012171478171303508
[0.86397616 0.88762492 0.00706277],[0.86634153 0.90018792 0.00327412],0.0008333333333333334
[ 0.85521045  0.89457968 -0.00146135],[0.86634153 0.90018792 0.00327412],0.0008333333333333334
[0.84682544 0.91754596 0.00389028],[8.59382994e-01 9.14237513e-01 8.67078814e-04],0.0008333333333333334
[0.84536331 0.93309326 0.00209515],[0.85801485 0.929645   0.00450882],0.0012171478171303508
[8.54553501e-01 9.41831962e-01 3.52528733e-04],[0.85801485 0.929645   0.00450882],0.0008333333333333334
[0.86221845 0.94937937 0.00367371],[0.86610699 0.93667228 0.00258422],0.0008333333333333334
[0.88002292 0.876198   0.0070744 ],[0.88868818 0.88609928 0.00923212],0.0031251702124622904
[0.8994349  0.87820917 0.00905315],[0.88868818 0.88609928 0.00923212],0.0028945294270186343
[0.90186563 0.8708921  0.01259481],[0.89858819 0.8838103  0.01219974],0.0014515864092318597
[0.9049137  0.87483895 0.00463136],[0.89858819 0.8838103  0.01219974],0.0008333333333333334
[0.86576994 0.90447154 0.01073155],[0.87881153 0.90705238 0.00971474],0.0008333333333333334
[0.87505396 0.8859808  0.01151545],[0.8828274  0.89676187 0.01257377],0.0013440816362628033
[0.86963091 0.89863786 0.01290713],[0.8828274  0.89676187 0.01257377],0.0008333333333333334
[0.95911309 0.89675594 0.00940213],[0.94714591 0.90074864 0.00508674],0.0008333333333333334
[0.95435552 0.91193383 0.00425562],[0.94714591 0.90074864 0.00508674],0.0010583326651951185
[0.89799527 0.98327949 0.00465294],[0.91117727 0.98383198 0.0027275 ],0.0015457767518879816
[0.90253762 0.99016295 0.01066809],[0.91117727 0.98383198 0.0027275 ],0.0008333333333333334
[0.96864044 1.01689817 0.01049154],[0.96453914 1.00435743 0.00857137],0.0008333333333333334
[0.95488446 1.01103133 0.00224493],[0.96453914 1.00435743 0.00857137],0.0008333333333333334
[9.62580159e-01 9.45804995e-01 7.76692050e-04],[0.96516995 0.9573448  0.00693329],0.0015457767518879816
[0.97731652 0.95206448 0.00539806],[0.96516995 0.9573448  0.00693329],0.0010583326651951185
[0.98772211 0.96496618 0.0140366 ],[0.97446871 0.96556533 0.01536553],0.0017777385704942133
[0.98386542 0.97257062 0.009009  ],[0.97446871 0.96556533 0.01536553],0.0012171478171303506
[0.88757034 0.938882   0.01250634],[0.89986762 0.94372991 0.0107592 ],0.0008333333333333334
[0.88999635 0.94973893 0.00410883],[0.89986762 0.94372991 0.0107592 ],0.0008333333333333334
[0.91166577 0.9725576  0.01007774],[0.91048163 0.95939597 0.00830369],0.0015457767518879818
[ 0.91829946  0.96464986 -0.00113327],[0.91048163 0.95939597 0.00830369],0.0008333333333333334
[0.93373448 0.90564944 0.01138131],[0.92694975 0.91697854 0.00953837],0.0010583326651951185
[0.93947888 0.91535546 0.01380034],[0.92694975 0.91697854 0.00953837],0.0008333333333333334
[0.90141697 0.93142462 0.00931499],[0.91349266 0.92582589 0.00853403],0.0012171478171303508
[0.91023351 0.91343685 0.01223097],[0.91349266 0.92582589 0.00853403],0.0008333333333333334
[0.75015768 0.91362651 0.00291638],[0.77642146 0.92400409 0.0036251 ],0.008797463113821426
[0.76325437 0.93433955 0.01055283],[0.77642146 0.92400409 0.0036251 ],0.002098535051556646
[0.7810049  0.96044766 0.00166954],[0.79116881 0.94574382 0.00295779],0.0017548289466253174
