node1,node2,radius
[0.58559923 0.9729396  0.00394667],[0.54964461 1.         0.00394667],0.006996533680283624
[0.61431111 0.95601029 0.00357572],[0.58559923 0.9729396  0.00394667],0.006876199192478902
[0.58148168 0.95150766 0.00609957],[0.58559923 0.9729396  0.00394667],0.0035601616385174733
[0.64274321 0.9399017  0.0038835 ],[0.61431111 0.95601029 0.00357572],0.005975915871581609
[0.6232239  0.92913508 0.01274395],[0.61431111 0.95601029 0.00357572],0.004292984468124962
[0.57402116 0.93120858 0.00699119],[0.58148168 0.95150766 0.00609957],0.003525483595503795
[0.56640654 0.93947205 0.01528952],[0.58148168 0.95150766 0.00609957],0.0008333333333333334
[0.67382594 0.93235156 0.00591911],[0.64274321 0.9399017  0.0038835 ],0.005568110569899156
[0.65015715 0.94992385 0.00861296],[0.64274321 0.9399017  0.0038835 ],0.00294755367190436
[0.63434649 0.9021095  0.0136767 ],[0.6232239  0.92913508 0.01274395],0.004177718038809713
[0.60931312 0.91329434 0.00670422],[0.6232239  0.92913508 0.01274395],0.0014877253802780906
[0.56637493 0.91126072 0.00742586],[0.57402116 0.93120858 0.00699119],0.0030014371342643037
[0.58666784 0.92835665 0.01010658],[0.57402116 0.93120858 0.00699119],0.0023002141542073115
[0.70320904 0.92297679 0.00707916],[0.67382594 0.93235156 0.00591911],0.005550862371333284
[0.68066535 0.92027269 0.02009653],[0.67382594 0.93235156 0.00591911],0.0008333333333333334
[0.65990562 0.95844024 0.01180922],[0.65015715 0.94992385 0.00861296],0.002867310920012831
[0.64940928 0.96142009 0.00190067],[0.65015715 0.94992385 0.00861296],0.0012171478171303506
[0.63825643 0.87388935 0.00992542],[0.63434649 0.9021095  0.0136767 ],0.0037811036966950897
[0.65365633 0.89666928 0.00411839],[0.63434649 0.9021095  0.0136767 ],0.002325844936164903
[6.00733299e-01 9.01428300e-01 5.77525319e-04],[0.60931312 0.91329434 0.00670422],0.0008333333333333334
[0.61418659 0.90102007 0.00853984],[0.60931312 0.91329434 0.00670422],0.0013440816362628033
[0.55449346 0.89387739 0.00874337],[0.56637493 0.91126072 0.00742586],0.0029560648067974635
[ 0.5653778   0.89259549 -0.0017743 ],[0.56637493 0.91126072 0.00742586],0.0008333333333333334
[0.59982271 0.93052123 0.01031121],[0.58666784 0.92835665 0.01010658],0.0022577265591975605
[0.59110175 0.94010493 0.0056237 ],[0.58666784 0.92835665 0.01010658],0.0008333333333333334
[0.73208043 0.91401678 0.00918502],[0.70320904 0.92297679 0.00707916],0.004780883170552841
[0.71066988 0.90483839 0.00407744],[0.70320904 0.92297679 0.00707916],0.003536090394316279
[0.66646325 0.97004234 0.0122174 ],[0.65990562 0.95844024 0.01180922],0.002562952740405003
[0.67244798 0.95392771 0.01148657],[0.65990562 0.95844024 0.01180922],0.0018435135758920393
[0.64626522 0.9742241  0.00388816],[0.64940928 0.96142009 0.00190067],0.0010583326651951183
[0.6548538  0.97138036 0.00889552],[0.64940928 0.96142009 0.00190067],0.0008333333333333334
[0.6426646  0.84599281 0.00934781],[0.63825643 0.87388935 0.00992542],0.003749549842286825
[6.22906904e-01 8.61489491e-01 3.57106120e-04],[0.63825643 0.87388935 0.00992542],0.0008333333333333334
[0.66687813 0.89809997 0.00507493],[0.65365633 0.89666928 0.00411839],0.002257726559197561
[0.65887901 0.90346907 0.01432938],[0.65365633 0.89666928 0.00411839],0.0008333333333333334
[0.61183476 0.88849608 0.01246367],[0.61418659 0.90102007 0.00853984],0.0012171478171303508
[ 0.61414164  0.89210981 -0.00137898],[0.61418659 0.90102007 0.00853984],0.0008333333333333334
[0.54101129 0.87808388 0.01042383],[0.55449346 0.89387739 0.00874337],0.0028696602034980947
[0.54118873 0.89460652 0.00922314],[0.55449346 0.89387739 0.00874337],0.0010583326651951185
[0.61314797 0.9305035  0.01077483],[0.59982271 0.93052123 0.01031121],0.001630166151208031
