node1,node2,radius
[0.04456067 0.25594077 0.01201739],[0.         0.24966806 0.01201739],0.006304632540343877
[0.07780549 0.25385438 0.01077662],[0.04456067 0.25594077 0.01201739],0.006054658953653098
[0.05046425 0.27316939 0.0086621 ],[0.04456067 0.25594077 0.01201739],0.0039197251760710195
[0.11040236 0.2515348  0.01094716],[0.07780549 0.25385438 0.01077662],0.005854189504436357
[0.08712807 0.23763294 0.01157646],[0.07780549 0.25385438 0.01077662],0.0022735726071221435
[0.05686426 0.2903295  0.00876456],[0.05046425 0.27316939 0.0086621 ],0.003840591334287443
[0.06178747 0.27601448 0.00222254],[0.05046425 0.27316939 0.0086621 ],0.0012171478171303508
[0.14147224 0.24408737 0.00840099],[0.11040236 0.2515348  0.01094716],0.00583823468298565
[ 0.12322704  0.24690285 -0.00188865],[0.11040236 0.2515348  0.01094716],0.0008333333333333334
[0.09334267 0.22061007 0.00776383],[0.08712807 0.23763294 0.01157646],0.002079758274005133
[0.08385986 0.22471059 0.01124592],[0.08712807 0.23763294 0.01157646],0.0012171478171303508
[0.06324495 0.30236489 0.00773281],[0.05686426 0.2903295  0.00876456],0.0038097996455330354
[0.06257577 0.30195983 0.01190969],[0.05686426 0.2903295  0.00876456],0.0008333333333333334
[0.07229936 0.28414304 0.00332005],[0.06178747 0.27601448 0.00222254],0.0010583326651951185
[0.06905646 0.27650195 0.01338954],[0.06178747 0.27601448 0.00222254],0.0008333333333333334
[0.17064699 0.24355636 0.00652585],[0.14147224 0.24408737 0.00840099],0.0057209060564672
[0.14924255 0.23163029 0.00525549],[0.14147224 0.24408737 0.00840099],0.001809686667233679
[0.10299183 0.20577481 0.00304698],[0.09334267 0.22061007 0.00776383],0.0016222994779369459
[0.10633954 0.21763602 0.0078825 ],[0.09334267 0.22061007 0.00776383],0.0015457767518879816
[0.07391184 0.21583614 0.01148847],[0.08385986 0.22471059 0.01124592],0.0010583326651951185
[ 0.08399091  0.22064932 -0.00145317],[0.08385986 0.22471059 0.01124592],0.0008333333333333334
[0.07062287 0.31372932 0.00788228],[0.06324495 0.30236489 0.00773281],0.0036319232100783276
[0.07301278 0.3114096  0.00848157],[0.06324495 0.30236489 0.00773281],0.001630166151208031
[0.07946174 0.29535161 0.00240025],[0.07229936 0.28414304 0.00332005],0.0008333333333333334
[0.07996728 0.28047148 0.01359139],[0.07229936 0.28414304 0.00332005],0.0008333333333333334
[0.19929549 0.24153379 0.00557241],[0.17064699 0.24355636 0.00652585],0.0031182233860915457
[0.18118721 0.25877285 0.00598011],[0.17064699 0.24355636 0.00652585],0.005208569681938174
[0.1557138  0.22033191 0.00812728],[0.14924255 0.23163029 0.00525549],0.0017069826004149943
[0.16133079 0.22874153 0.00042772],[0.14924255 0.23163029 0.00525549],0.0008333333333333334
[0.10813596 0.19358504 0.00139613],[0.10299183 0.20577481 0.00304698],0.0013812465444843806
[0.09708103 0.19646475 0.01054118],[0.10299183 0.20577481 0.00304698],0.0010583326651951185
[0.1192934  0.21797251 0.01102289],[0.10633954 0.21763602 0.0078825 ],0.0014515864092318597
[ 0.11403466  0.21670742 -0.00296649],[0.10633954 0.21763602 0.0078825 ],0.0008333333333333334
[0.06345748 0.21011383 0.00551023],[0.07391184 0.21583614 0.01148847],0.0008333333333333334
[0.07596292 0.20285463 0.00924099],[0.07391184 0.21583614 0.01148847],0.0008333333333333334
[0.07461879 0.32654795 0.00727242],[0.07062287 0.31372932 0.00788228],0.0032638197426415132
[0.05833148 0.31812968 0.00517372],[0.07062287 0.31372932 0.00788228],0.0020703097050226373
[0.0799001  0.32263606 0.01055744],[0.07301278 0.3114096  0.00848157],0.0008333333333333334
[0.07642509 0.32287724 0.00259708],[0.07301278 0.3114096  0.00848157],0.0015457767518879816
[0.22733577 0.24448841 0.00730312],[0.19929549 0.24153379 0.00557241],0.0029562706111166724
[0.21492317 0.23459845 0.0132119 ],[0.19929549 0.24153379 0.00557241],0.00138890704059307
[0.18907756 0.27529436 0.0055089 ],[0.18118721 0.25877285 0.00598011],0.005158052096840785
